Time [hr],building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
2164.0000,12.8355,16.1279,5881.8000,39577.9000,-33696.1000,2.1679,1230.5016,6366.1426,7596.6442,105.8747,45944.0426,4651.2984,-41292.7442,16.1056,12.1885,34396.3000,0.0000,34396.3000,1.8223,6864.7776,0.0000,6864.7776,88.9972,0.0000,27531.5224,27531.5224,16.1308,13.9231,15.0269,0.1803,12172.0510,16.1279,16.1232,16.1255,4.9979,1.6914,16.1308,15.8785,16.0046,6.4877,-0.1309,16.1279,16.1308,16.1293,4.5188,-1.5604,12.1885,12.2390,12.2137,0.9198,-1.6914,12.1885,12.2690,12.2287,3.6967,0.1309,13.7843,13.4822,13.6333,16.6553,1.5604,0.1000,7.8141,700.2000,12172.0510
2165.0000,13.3069,17.9280,6855.1000,36469.3000,-29614.2000,2.0740,1422.8890,5930.3131,7353.2021,101.2911,42399.6131,5432.2110,-36967.4021,16.6870,14.0815,39804.1000,0.0000,39804.1000,2.1180,7878.9760,0.0000,7878.9760,103.4375,0.0000,31925.1240,31925.1240,13.1839,16.6306,14.9073,-0.2172,-14662.3722,17.9280,17.1537,17.5408,23.9589,1.7503,16.4149,16.1144,16.2646,11.3361,-1.4266,17.9280,15.6799,16.8040,14.5678,-0.3237,14.0815,13.3400,13.7107,20.1061,-1.7503,14.0815,13.1839,13.6327,21.2970,1.4266,13.1839,13.1282,13.1560,10.2448,0.3237,0.1000,7.8141,10189.9000,-14662.3722
2166.0000,13.1883,16.3292,7412.5000,42119.6000,-34707.1000,2.3707,1541.6202,6830.2853,8371.9055,115.7796,48949.8853,5870.8798,-43079.0055,16.5470,12.6008,20798.6000,0.0000,20798.6000,1.0955,4125.0380,0.0000,4125.0380,53.5008,0.0000,16673.5620,16673.5620,16.2605,13.7012,14.9809,0.3598,24288.7427,16.3292,16.5470,16.4381,9.0364,1.5505,16.5470,15.9224,16.2347,11.5624,0.4550,16.3292,16.3373,16.3332,8.7963,-2.0055,12.7402,12.9166,12.8284,7.1044,-1.5505,13.7012,13.0757,13.3884,15.8653,-0.4550,13.7012,13.3984,13.5498,15.5460,2.0055,0.1000,7.8141,-13908.5000,24288.7427
2167.0000,12.8789,18.6635,3889.7000,67312.4000,-63422.7000,3.3648,813.1534,10838.0299,11651.1834,164.3317,78150.4299,3076.5466,-75073.8834,17.4561,13.5071,12929.0000,0.0000,12929.0000,0.6826,2532.3019,0.0000,2532.3019,33.3390,0.0000,10396.6981,10396.6981,17.3782,12.7441,15.0612,0.7102,47941.1478,18.6635,17.4561,18.0598,30.3794,1.3491,17.4561,16.2255,16.8408,19.5076,0.6665,18.6635,17.7594,18.2115,32.7075,-2.0157,13.1947,12.9062,13.0505,10.5691,-1.3491,12.7441,12.8748,12.8094,8.2256,-0.6665,12.7441,12.8606,12.8023,5.8976,2.0157,0.1000,7.8141,-50493.7000,47941.1478
2168.0000,12.6396,18.6038,3370.2000,82023.8000,-78653.6000,4.0209,707.3892,13134.6646,13842.0538,196.3723,95158.4646,2662.8108,-92495.6538,17.9605,15.5476,3738.5000,717.5000,3021.0000,0.2330,727.3160,125.4867,852.8027,11.3785,842.9867,3011.1840,2168.1973,17.8757,12.4817,15.1787,1.1675,78806.3115,18.6038,17.9605,18.2822,30.7302,1.4179,17.9605,17.0744,17.5174,26.9645,1.1850,18.6038,18.2406,18.4222,32.2488,-2.6029,13.0066,12.8791,12.9428,9.1260,-1.4179,12.4817,12.5070,12.4943,5.1480,-1.1850,12.4817,12.5092,12.4954,3.3832,2.6029,0.1000,7.8141,-75632.6000,78806.3115
2169.0000,12.5180,18.7463,1904.1000,108260.5000,-106356.4000,5.1637,400.4828,17288.1452,17688.6280,252.1879,125548.6452,1503.6172,-124045.0280,12.4634,17.1270,663.5000,6159.8000,-5496.3000,0.3672,140.0195,988.1778,1128.1973,17.9316,7147.9778,523.4805,-6624.4973,18.1463,12.5479,15.3471,1.7693,119429.5271,18.7463,18.1771,18.4617,31.5102,1.5989,17.9810,17.5423,17.7616,28.3761,1.9660,18.7463,18.4794,18.6128,32.8786,-3.5649,12.4634,12.5416,12.5025,3.9890,-1.5989,12.5479,12.4634,12.5056,6.1765,-1.9660,12.5479,12.5074,12.5276,4.9138,3.5649,0.1000,7.8141,-111852.7000,119429.5271
2170.0000,12.5158,18.8332,1251.3000,122986.3000,-121735.0000,5.8128,263.1915,19638.7203,19901.9119,283.8900,142625.0203,988.1085,-141636.9119,12.5002,18.1956,6.7000,7895.2000,-7888.5000,0.4169,1.4131,1267.1831,1268.5962,20.3587,9162.3831,5.2869,-9157.0962,18.3444,12.5926,15.4685,2.0475,138204.9690,18.8332,18.3373,18.5852,31.9310,1.7987,18.3106,17.8690,18.0898,31.1666,2.2155,18.8332,18.6068,18.7200,32.9109,-4.0142,12.5002,12.4428,12.4715,4.6014,-1.7987,12.5926,12.5002,12.5464,7.0768,-2.2155,12.5926,12.5485,12.5705,5.9679,4.0142,0.1000,7.8141,-129623.5000,138204.9690
2171.0000,12.5493,18.9298,617.0000,128566.1000,-127949.1000,6.0393,129.7028,20545.3621,20675.0649,294.9483,149111.4621,487.2972,-148624.1649,12.5419,18.2454,0.0000,9593.0000,-9593.0000,0.5061,0.0000,1540.5192,1540.5192,24.7174,11133.5192,0.0000,-11133.5192,18.4668,12.6371,15.5520,2.1803,147173.5800,18.9298,18.4465,18.6882,32.3228,1.8444,18.4032,18.0288,18.2160,31.4166,2.3505,18.9298,18.7122,18.8210,33.1918,-4.1949,12.5419,12.4568,12.4994,5.5025,-1.8444,12.6371,12.5419,12.5895,7.7646,-2.3505,12.6371,12.5901,12.6136,6.7534,4.1949,0.1000,7.8141,-137542.1000,147173.5800
2172.0000,12.5956,19.0253,75.8000,133757.9000,-133682.1000,6.2540,15.9219,21397.5247,21413.4465,305.4348,155155.4247,59.8781,-155095.5465,12.5925,18.2956,0.0000,12465.1000,-12465.1000,0.6577,0.0000,2003.0683,2003.0683,32.1226,14468.1683,0.0000,-14468.1683,18.5670,12.6897,15.6284,2.3212,156681.6194,19.0253,18.5432,18.7843,32.7641,1.8654,18.4787,18.1356,18.3071,31.5646,2.5232,19.0253,18.8151,18.9202,33.6057,-4.3886,12.5925,12.4926,12.5425,6.3230,-1.8654,12.6897,12.5925,12.6411,8.4287,-2.5232,12.6897,12.6394,12.6645,7.4896,4.3886,0.1000,7.8141,-146147.2000,156681.6194
2173.0000,12.6599,19.0957,0.0000,139681.7000,-139681.7000,6.5286,0.0000,22377.9113,22377.9113,318.8473,162059.6113,0.0000,-162059.6113,12.6607,18.3635,0.0000,16218.0000,-16218.0000,0.8559,0.0000,2608.4790,2608.4790,41.8017,18826.4790,0.0000,-18826.4790,18.6486,12.7609,15.7048,2.4843,167693.5238,19.0957,18.6224,18.8591,33.0238,1.8909,18.5417,18.2275,18.3846,31.7403,2.7468,19.0957,18.8980,18.9969,33.8315,-4.6377,12.6607,12.5455,12.6031,7.1935,-1.8909,12.7609,12.6607,12.7108,9.2217,-2.7468,12.7609,12.7066,12.7338,8.3407,4.6377,0.1000,7.8141,-155899.7000,167693.5238
2174.0000,12.7164,19.1507,0.0000,148594.4000,-148594.4000,6.9480,0.0000,23836.4826,23836.4826,339.3307,172430.8826,0.0000,-172430.8826,12.7178,18.4197,0.0000,15130.4000,-15130.4000,0.7987,0.0000,2435.3895,2435.3895,39.0084,17565.7895,0.0000,-17565.7895,18.7275,12.8170,15.7723,2.6163,176603.1817,19.1507,18.7110,18.9309,33.3288,2.0498,18.6293,18.3200,18.4747,32.1854,2.8485,19.1507,18.9646,19.0576,33.9566,-4.8983,12.7178,12.6034,12.6606,7.8997,-2.0498,12.8170,12.7178,12.7674,9.7615,-2.8485,12.8170,12.7637,12.7903,8.9340,4.8983,0.1000,7.8141,-163724.8000,176603.1817
2175.0000,12.6720,19.1031,0.0000,119281.5000,-119281.5000,5.5794,0.0000,19114.9424,19114.9424,272.4895,138396.4424,0.0000,-138396.4424,12.6735,18.3737,0.0000,14672.3000,-14672.3000,0.7747,0.0000,2360.2682,2360.2682,37.8355,17032.5682,0.0000,-17032.5682,18.6449,12.7604,15.7027,2.1365,144216.7775,19.1031,18.6104,18.8568,31.9196,1.6016,18.5332,18.2225,18.3779,30.4124,2.3763,19.1031,18.8973,19.0002,32.7349,-3.9778,12.6735,12.5674,12.6204,7.3555,-1.6016,12.7604,12.6735,12.7170,8.9784,-2.3763,12.7604,12.7141,12.7373,8.1635,3.9778,0.1000,7.8141,-133953.8000,144216.7775
2176.0000,12.6861,19.1193,0.0000,127720.7000,-127720.7000,5.9725,0.0000,20473.8880,20473.8880,291.6859,148194.5880,0.0000,-148194.5880,12.6883,18.3896,0.0000,15665.7000,-15665.7000,0.8270,0.0000,2520.5651,2520.5651,40.3904,18186.2651,0.0000,-18186.2651,18.6639,12.7867,15.7253,2.2834,154131.4611,19.1193,18.6308,18.8751,31.9479,1.7152,18.5524,18.2385,18.3954,30.4210,2.5422,19.1193,18.9178,19.0186,32.7123,-4.2573,12.6883,12.5713,12.6298,7.5556,-1.7152,12.7867,12.6883,12.7375,9.2415,-2.5422,12.7867,12.7323,12.7595,8.4888,4.2573,0.1000,7.8141,-143386.4000,154131.4611
2177.0000,12.6718,19.1041,0.0000,127740.4000,-127740.4000,5.9739,0.0000,20470.3669,20470.3669,291.7569,148210.7669,0.0000,-148210.7669,12.6718,18.3726,0.0000,10556.0000,-10556.0000,0.5573,0.0000,1698.0585,1698.0585,27.2177,12254.0585,0.0000,-12254.0585,18.6663,12.7661,15.7162,2.2020,148631.9934,19.1041,18.6480,18.8761,31.7403,1.8055,18.5831,18.2453,18.4142,30.4115,2.3628,19.1041,18.9050,19.0046,32.2900,-4.1684,12.6718,12.5673,12.6195,7.4775,-1.8055,12.7661,12.6718,12.7189,8.9718,-2.3628,12.7661,12.7170,12.7416,8.2570,4.1684,0.1000,7.8141,-138296.4000,148631.9934
2178.0000,12.6136,19.0454,0.0000,110224.5000,-110224.5000,5.1543,0.0000,17640.0757,17640.0757,251.7280,127864.5757,0.0000,-127864.5757,12.6086,16.8465,644.1000,3709.1000,-3065.0000,0.2323,135.6058,596.1567,731.7624,11.3440,4305.2567,508.4942,-3796.7624,18.5521,12.7054,15.6288,1.7996,121470.4360,19.0454,18.5790,18.8122,30.7933,1.6407,18.3641,18.0404,18.2023,27.6270,1.8730,19.0454,18.8248,18.9351,31.2808,-3.5136,12.6086,12.5179,12.5632,6.8648,-1.6407,12.7054,12.6086,12.6570,8.2358,-1.8730,12.7054,12.6584,12.6819,7.5741,3.5136,0.1000,7.8141,-113289.5000,121470.4360
2179.0000,12.5648,18.9980,0.0000,98261.1000,-98261.1000,4.5932,0.0000,15708.0283,15708.0283,224.3234,113969.1283,0.0000,-113969.1283,18.5269,14.8237,3966.2000,0.0000,3966.2000,0.2248,765.9494,0.0000,765.9494,10.9801,0.0000,3200.2506,3200.2506,18.5009,12.5650,15.5330,1.4817,100012.5823,18.9980,18.5269,18.7624,30.1775,1.6060,18.5269,17.9744,18.2506,28.4652,1.3812,18.9980,18.7444,18.8712,30.4993,-2.9872,12.8141,12.6207,12.7174,8.8926,-1.6060,12.5650,12.4870,12.5260,6.7802,-1.3812,12.5650,12.5348,12.5499,6.1252,2.9872,0.1000,7.8141,-94294.9000,100012.5823
2180.0000,12.5162,18.9403,46.7000,54235.3000,-54188.6000,2.5369,9.8225,8660.4968,8670.3194,123.8998,62895.7968,36.8775,-62858.9194,18.2764,14.1799,8318.7000,0.0000,8318.7000,0.4245,1611.7045,0.0000,1611.7045,20.7317,0.0000,6706.9955,6706.9955,18.2397,12.4133,15.3265,0.7033,47471.1748,18.9403,18.2764,18.6083,28.3599,0.9871,18.2764,17.5011,17.8887,24.0662,0.5626,18.9403,18.5078,18.7240,28.7923,-1.5498,13.1203,12.7210,12.9207,11.1344,-0.9871,12.4133,12.3208,12.3671,5.1872,-0.5626,12.4133,12.3858,12.3996,4.6559,1.5498,0.1000,7.8141,-45869.9000,47471.1748
2181.0000,12.5811,18.9677,217.9000,50298.8000,-50080.9000,2.3615,45.7813,8043.7522,8089.5335,115.3309,58342.5522,172.1187,-58170.4335,18.2432,14.1646,13761.0000,0.0000,13761.0000,0.7052,2667.2720,0.0000,2667.2720,34.4412,0.0000,11093.7280,11093.7280,18.1436,12.2911,15.2174,0.5539,37386.7468,18.9677,18.2432,18.6055,28.6226,1.0222,18.2432,16.9649,17.6040,21.3276,0.3170,18.9677,18.4226,18.6951,28.7362,-1.3393,13.5481,12.9933,13.2707,14.8684,-1.0222,12.2911,12.1765,12.2338,4.0671,-0.3170,12.2911,12.2665,12.2788,3.6873,1.3393,0.1000,7.8141,-36319.9000,37386.7468
2182.0000,12.7827,16.9989,414.2000,42169.3000,-41755.1000,1.9931,86.7296,6774.7697,6861.4993,97.3378,48944.0697,327.4704,-48616.5993,17.3337,13.2690,20603.6000,0.0000,20603.6000,1.0565,4042.1659,0.0000,4042.1659,51.5961,0.0000,16561.4341,16561.4341,17.2473,13.0363,15.1418,0.4652,31397.8132,16.9989,17.3337,17.1663,11.3822,1.3487,17.3337,16.8374,17.0856,15.9670,0.2922,16.9989,17.3203,17.1596,10.3822,-1.6409,12.9778,12.9113,12.9446,9.9851,-1.3487,13.0363,11.9253,12.4808,7.5810,-0.2922,13.0363,12.6770,12.8566,11.1764,1.6409,0.1000,7.8141,-21151.5000,31397.8132
2183.0000,12.8177,16.9511,752.4000,37357.3000,-36604.9000,1.7884,157.4530,6006.4982,6163.9511,87.3445,43363.7982,594.9470,-42768.8511,16.8314,12.8366,26472.6000,0.0000,26472.6000,1.3788,5229.5522,0.0000,5229.5522,67.3360,0.0000,21243.0478,21243.0478,16.8487,13.2575,15.0531,0.2676,18060.4301,16.9511,16.8418,16.8965,11.1084,1.3538,16.8487,16.2670,16.5578,11.1186,-0.0249,16.9511,16.8487,16.8999,10.4485,-1.3289,12.8366,12.7386,12.7876,8.2596,-1.3538,12.8366,11.7307,12.2837,5.0080,0.0249,13.2289,12.8983,13.0636,12.8046,1.3289,0.1000,7.8141,-10132.3000,18060.4301
2184.0000,12.7085,16.4020,2637.7000,31849.2000,-29211.5000,1.6319,552.9993,5108.1029,5661.1022,79.7004,36957.3029,2084.7007,-34872.6022,16.3963,12.4422,27917.0000,0.0000,27917.0000,1.4667,5548.6304,0.0000,5548.6304,71.6312,0.0000,22368.3696,22368.3696,16.4589,13.5080,14.9835,0.1654,11167.7264,16.4020,16.4433,16.4227,7.4019,1.3049,16.4589,16.0177,16.2383,9.1476,-0.1618,16.4020,16.4589,16.4305,6.8831,-1.1430,12.4422,12.4798,12.4610,4.6435,-1.3049,12.4422,11.9728,12.2075,4.4535,0.1618,13.2906,12.9695,13.1301,12.8244,1.1430,0.1000,7.8141,-1294.5000,11167.7264
2185.0000,13.1322,18.1547,3828.0000,27397.2000,-23569.2000,1.4868,796.8752,4437.0721,5233.9473,72.6136,31834.2721,3031.1248,-28803.1473,16.7101,14.0911,29495.9000,0.0000,29495.9000,1.5615,5836.6431,0.0000,5836.6431,76.2596,0.0000,23659.2569,23659.2569,12.9498,16.7817,14.8657,-0.1873,-12642.2345,18.1547,17.1572,17.6560,24.4329,1.2763,16.5265,16.1748,16.3506,12.2108,-1.0659,18.1547,15.4892,16.8220,13.8051,-0.2105,14.0911,13.2066,13.6489,19.7749,-1.2763,14.0911,12.9498,13.5205,20.6504,1.0659,12.9498,12.6807,12.8153,8.4830,0.2105,0.1000,7.8141,5926.7000,-12642.2345
2186.0000,13.4899,17.8380,5203.6000,23277.0000,-18073.4000,1.3685,1076.8267,3801.2871,4878.1138,66.8375,27078.2871,4126.7733,-22951.5138,16.7272,14.0937,31147.2000,0.0000,31147.2000,1.6399,6161.9358,0.0000,6161.9358,80.0884,0.0000,24985.2642,24985.2642,13.5006,16.1336,14.8171,-0.1642,-11082.0827,17.8380,17.3928,17.6154,22.7268,1.2761,16.0798,16.0096,16.0447,9.3264,-1.1837,17.8380,15.4443,16.6411,12.1521,-0.0924,14.0937,13.6029,13.8483,20.1655,-1.2761,14.0937,13.5006,13.7971,21.5376,1.1837,13.5006,11.9304,12.7155,7.5933,0.0924,0.1000,7.8141,13073.8000,-11082.0827
2187.0000,13.5459,17.1004,6592.4000,19275.9000,-12683.5000,1.2544,1362.9653,3152.0028,4514.9681,61.2649,22427.9028,5229.4347,-17198.4681,16.4472,13.8155,33257.3000,0.0000,33257.3000,1.7504,6605.2866,0.0000,6605.2866,85.4887,0.0000,26652.0134,26652.0134,13.4578,16.0910,14.7744,-0.2063,-13925.9640,17.0779,16.9983,17.0381,15.5200,1.2934,16.0910,15.9122,16.0016,10.0471,-1.3323,16.0910,16.3524,16.2217,8.0004,0.0389,13.8155,13.5459,13.6807,16.8035,-1.2934,13.8155,13.5128,13.6641,18.2166,1.3323,13.5459,11.5778,12.5618,6.0300,-0.0389,0.1000,7.8141,20573.8000,-13925.9640
2188.0000,13.3951,16.5177,7681.5000,18392.5000,-10711.0000,1.2703,1592.0951,2996.9703,4589.0654,62.0410,21389.4703,6089.4049,-15300.0654,16.2133,13.5966,34802.5000,0.0000,34802.5000,1.8408,6935.1631,0.0000,6935.1631,89.8993,0.0000,27867.3369,27867.3369,13.2937,16.1810,14.7373,-0.2460,-16601.9824,16.4756,16.4962,16.4859,9.9800,1.3438,16.1810,15.9451,16.0630,11.6674,-1.4173,16.1810,15.7470,15.9640,6.3856,0.0735,13.5966,13.3951,13.4958,14.1424,-1.3438,13.5966,13.3796,13.4881,15.3809,1.4173,13.3951,11.6360,12.5155,5.9126,-0.0735,0.1000,7.8141,24091.5000,-16601.9824
2189.0000,13.2148,15.6279,9045.0000,16028.7000,-6983.7000,1.2318,1880.3121,2600.8759,4481.1880,60.1590,18629.5759,7164.6879,-11464.8880,15.9518,13.3482,37871.0000,0.0000,37871.0000,2.0113,7574.9720,0.0000,7574.9720,98.2278,0.0000,30296.0280,30296.0280,13.0829,16.3049,14.6939,-0.3287,-22183.9123,15.6105,15.8423,15.7264,2.5327,1.4162,16.3049,16.0486,16.1767,13.5446,-1.6007,16.3049,15.4944,15.8996,7.0532,0.1844,13.3482,13.2148,13.2815,11.5742,-1.4162,13.3482,13.2104,13.2793,12.6878,1.6007,13.2148,11.9768,12.5958,7.2002,-0.1844,0.1000,7.8141,30887.3000,-22183.9123
2190.0000,12.8089,14.6866,17962.8000,25720.7000,-7757.9000,2.1611,3759.5865,4134.6748,7894.2613,105.5448,29855.3748,14203.2135,-15652.1613,15.4839,12.8966,40996.4000,0.0000,40996.4000,2.1873,8256.1121,0.0000,8256.1121,106.8250,0.0000,32740.2879,32740.2879,12.8883,16.4905,14.6894,-0.2305,-15559.2238,14.6866,15.0159,14.8513,-5.5269,1.8140,16.3113,16.0626,16.1869,13.8674,-1.4669,14.6866,15.7331,15.2099,-0.2081,-0.3471,12.8966,12.9017,12.8992,7.2952,-1.8140,12.8966,12.8883,12.8924,8.2134,1.4669,12.8883,12.3240,12.6061,7.3482,0.3471,0.1000,7.8141,33238.5000,-15559.2238
2191.0000,12.4810,14.7968,12150.8000,34386.1000,-22235.3000,2.2600,2557.2345,5486.5219,8043.7563,110.3726,39872.6219,9593.5655,-30279.0563,14.9889,11.1472,39984.8000,0.0000,39984.8000,2.1511,8111.6614,0.0000,8111.6614,105.0559,0.0000,31873.1386,31873.1386,14.9464,14.5196,14.7330,0.0302,2039.1548,14.7968,14.8436,14.8202,-2.7089,1.8470,14.9464,15.8718,15.4091,4.7096,-0.3041,14.7968,14.9464,14.8716,-2.1319,-1.5429,11.1472,11.6975,11.4223,-9.6528,-1.8470,11.1472,12.8394,11.9933,-1.8560,0.3041,14.1885,13.4190,13.8037,21.8272,1.5429,0.1000,7.8141,17749.5000,2039.1548
2192.0000,12.7474,15.7942,8375.0000,43224.6000,-34849.6000,2.4702,1754.6870,6938.7029,8693.3899,120.6385,50163.3029,6620.3130,-43542.9899,15.4297,11.6155,28459.8000,0.0000,28459.8000,1.5447,5735.9735,0.0000,5735.9735,75.4383,0.0000,22723.8265,22723.8265,15.4399,14.0980,14.7690,0.1657,11182.1340,15.7942,15.4297,15.6120,8.7583,1.7500,15.4297,15.1301,15.2799,4.9580,0.2053,15.7942,15.4724,15.6333,9.0279,-1.9553,11.5747,11.5910,11.5828,-4.3144,-1.7500,14.0980,11.2675,12.6828,8.6194,-0.2053,14.0980,13.7824,13.9402,21.0763,1.9553,0.1000,7.8141,-6389.8000,11182.1340
2193.0000,12.7310,18.2850,4562.7000,55897.7000,-51335.0000,2.8597,956.2168,8969.7152,9925.9320,139.6650,64867.4152,3606.4832,-61260.9320,16.8033,12.9394,15565.5000,0.0000,15565.5000,0.8382,3076.1017,0.0000,3076.1017,40.9361,0.0000,12489.3983,12489.3983,16.6940,12.9776,14.8358,0.4293,28976.8565,18.2850,16.8033,17.5442,31.7876,1.2326,16.8033,15.0412,15.9222,13.9572,0.3944,18.2850,17.0947,17.6898,33.5566,-1.6271,12.7699,12.2172,12.4936,8.0528,-1.2326,12.9776,12.4098,12.6937,8.4199,-0.3944,12.9776,13.1202,13.0489,8.8819,1.6271,0.1000,7.8141,-35769.5000,28976.8565
2194.0000,12.6158,18.3442,3944.3000,61585.2000,-57640.9000,3.0924,828.2221,9856.4445,10684.6666,151.0298,71441.6445,3116.0779,-68325.5666,17.4704,13.8923,8101.5000,333.4000,7768.1000,0.4438,1586.4719,57.7978,1644.2696,21.6726,391.1978,6515.0281,6123.8304,17.3006,12.5410,14.9208,0.7204,48624.0755,18.3442,17.4704,17.9073,32.4611,1.1787,17.4704,16.0483,16.7593,23.5651,0.7350,18.3442,17.7816,18.0629,34.0594,-1.9137,13.0009,12.6205,12.8107,10.9482,-1.1787,12.5410,12.4627,12.5018,6.0603,-0.7350,12.5410,12.6130,12.5770,4.1344,1.9137,0.1000,7.8141,-49872.8000,48624.0755
2195.0000,12.5796,18.4210,3507.7000,65755.9000,-62248.2000,3.2623,736.9951,10515.2824,11252.2775,159.3258,76271.1824,2770.7049,-73500.4775,17.6642,16.5402,3749.2000,1543.2000,2206.0000,0.2780,732.2748,268.4554,1000.7301,13.5778,1811.6554,3016.9252,1205.2699,17.5784,12.3973,14.9879,0.8835,59636.4639,18.4210,17.6642,18.0426,31.7378,1.1801,17.6642,16.6638,17.1640,26.7133,0.9021,18.4210,17.9747,18.1978,33.1473,-2.0822,13.3265,12.8943,13.1104,13.6744,-1.1801,12.3973,12.3361,12.3667,4.8355,-0.9021,12.3973,12.4013,12.3993,3.2378,2.0822,0.1000,7.8141,-60042.2000,59636.4639
2196.0000,12.4660,18.3997,3069.9000,68980.4000,-65910.5000,3.3889,646.2493,11002.5240,11648.7733,165.5076,79982.9240,2423.6507,-77559.2733,12.3475,14.6389,1169.6000,2146.3000,-976.7000,0.1764,247.2892,343.8019,591.0910,8.6157,2490.1019,922.3108,-1567.7910,17.6103,12.4944,15.0523,1.0422,70350.5948,18.3997,17.6733,18.0365,30.1267,1.0708,17.2441,16.8122,17.0281,23.4970,1.2472,18.3997,18.0397,18.2197,31.7519,-2.3181,12.3475,12.5531,12.4503,4.7153,-1.0708,12.4944,12.3475,12.4209,5.9828,-1.2472,12.4944,12.4258,12.4601,4.9130,2.3181,0.1000,7.8141,-66887.2000,70350.5948
2197.0000,12.4018,18.4215,2662.6000,72488.3000,-69825.7000,3.5288,561.1183,11545.2411,12106.3594,172.3410,84033.5411,2101.4817,-81932.0594,12.3767,18.0817,0.0000,8790.2000,-8790.2000,0.4635,0.0000,1408.5746,1408.5746,22.6362,10198.7746,0.0000,-10198.7746,17.7411,12.4914,15.1163,1.1976,80836.3700,18.4215,17.6719,18.0467,29.3353,1.0218,17.7998,17.1491,17.4745,28.3450,1.4853,18.4215,18.0919,18.2567,31.1354,-2.5070,12.3767,12.3191,12.3479,4.3155,-1.0218,12.4914,12.3767,12.4340,6.3123,-1.4853,12.4914,12.4355,12.4634,5.3454,2.5070,0.1000,7.8141,-78615.9000,80836.3700
2198.0000,12.3912,18.4619,2477.7000,76838.8000,-74361.1000,3.7207,522.2456,12235.2325,12757.4781,181.7140,89074.0325,1955.4544,-87118.5781,12.3848,18.0893,0.0000,10238.7000,-10238.7000,0.5399,0.0000,1640.8601,1640.8601,26.3691,11879.5601,0.0000,-11879.5601,17.8482,12.4909,15.1695,1.3043,88038.7535,18.4619,17.7240,18.0929,29.2515,1.0603,17.8472,17.3453,17.5963,28.5420,1.6002,18.4619,18.1507,18.3063,30.9394,-2.6605,12.3848,12.2785,12.3317,4.6723,-1.0603,12.4909,12.3848,12.4378,6.4700,-1.6002,12.4909,12.4362,12.4635,5.6123,2.6605,0.1000,7.8141,-84599.8000,88038.7535
2199.0000,12.3924,18.4878,2414.5000,80395.8000,-77981.3000,3.8831,508.9142,12801.9630,13310.8773,189.6460,93197.7630,1905.5858,-91292.1773,12.3877,18.0920,0.0000,7608.1000,-7608.1000,0.4012,0.0000,1219.3240,1219.3240,19.5948,8827.4240,0.0000,-8827.4240,17.9014,12.4997,15.2006,1.3224,89262.7868,18.4878,17.8075,18.1476,29.3599,1.1606,17.8806,17.3992,17.6399,28.1235,1.5619,18.4878,18.1896,18.3387,30.6697,-2.7225,12.3877,12.2758,12.3317,5.0080,-1.1606,12.4997,12.3877,12.4437,6.6290,-1.5619,12.4997,12.4421,12.4709,5.8950,2.7225,0.1000,7.8141,-85589.4000,89262.7868
