Time [hr],building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
2438.0000,10.8930,17.3616,0.0000,287148.8000,-287148.8000,13.2824,0.0000,44239.8611,44239.8611,648.6911,331388.6611,0.0000,-331388.6611,10.8900,16.6093,0.0000,61650.2000,-61650.2000,3.2347,0.0000,9703.3951,9703.3951,157.9752,71353.5951,0.0000,-71353.5951,17.1143,10.8852,13.9997,5.8790,396834.6165,17.3616,17.1948,17.2782,22.0456,3.3493,16.9071,16.8255,16.8663,21.2203,6.5839,17.3616,17.3057,17.3337,22.0054,-9.9332,10.8900,10.9040,10.8970,-1.2668,-3.3493,10.8852,10.8900,10.8876,-0.5777,-6.5839,10.8852,10.8893,10.8872,-0.9117,9.9332,0.1000,7.8141,-348799.0000,396834.6165
2439.0000,10.8726,17.3420,0.0000,295537.9000,-295537.9000,13.6680,0.0000,45512.4643,45512.4643,667.5214,341050.3643,0.0000,-341050.3643,10.8696,16.5893,0.0000,65552.7000,-65552.7000,3.4391,0.0000,10315.2651,10315.2651,167.9585,75867.9651,0.0000,-75867.9651,17.0947,10.8652,13.9799,6.0894,411033.6156,17.3420,17.1787,17.2604,21.8308,3.4096,16.8827,16.8052,16.8440,20.9168,6.8487,17.3420,17.2879,17.3150,21.7971,-10.2583,10.8696,10.8836,10.8766,-1.4227,-3.4096,10.8652,10.8696,10.8674,-0.7754,-6.8487,10.8652,10.8690,10.8671,-1.1055,10.2583,0.1000,7.8141,-361090.6000,411033.6156
2440.0000,10.8275,17.2969,0.0000,296008.9000,-296008.9000,13.6881,0.0000,45541.0530,45541.0530,668.5025,341549.9530,0.0000,-341549.9530,10.8238,16.5434,0.0000,68331.6000,-68331.6000,3.5846,0.0000,10747.0394,10747.0394,175.0669,79078.6394,0.0000,-79078.6394,17.0501,10.8154,13.9327,6.1535,415358.5274,17.2969,17.1392,17.2180,21.3289,3.3678,16.8320,16.7598,16.7959,20.3210,6.9524,17.2969,17.2456,17.2712,21.2926,-10.3202,10.8238,10.8445,10.8342,-1.8442,-3.3678,10.8154,10.8238,10.8196,-1.3027,-6.9524,10.8154,10.8219,10.8187,-1.6376,10.3202,0.1000,7.8141,-364340.5000,415358.5274
2441.0000,10.7719,17.2420,0.0000,305883.0000,-305883.0000,14.1408,0.0000,47004.4066,47004.4066,690.6130,352887.4066,0.0000,-352887.4066,10.7680,16.4879,0.0000,59014.5000,-59014.5000,3.0954,0.0000,9275.9018,9275.9018,151.1737,68290.4018,0.0000,-68290.4018,17.0170,10.7564,13.8867,6.1661,416209.6783,17.2420,17.1018,17.1719,20.8405,3.6818,16.8214,16.7450,16.7832,20.2207,6.7772,17.2420,17.1933,17.2177,20.7280,-10.4590,10.7680,10.7922,10.7801,-2.3603,-3.6818,10.7564,10.7680,10.7622,-1.8831,-6.7772,10.7564,10.7648,10.7606,-2.2223,10.4590,0.1000,7.8141,-364897.5000,416209.6783
2442.0000,10.2615,16.7244,0.0000,200846.6000,-200846.6000,9.2819,0.0000,30533.2437,30533.2437,453.3124,231379.8437,0.0000,-231379.8437,10.2508,15.9673,0.0000,23764.6000,-23764.6000,1.2463,0.0000,3714.5268,3714.5268,60.8652,27479.1268,0.0000,-27479.1268,16.5881,10.1169,13.3525,3.8930,262774.8319,16.7244,16.6692,16.6968,15.2156,2.6785,16.4463,16.3900,16.4181,15.8361,3.9248,16.7244,16.7058,16.7151,14.7973,-6.6033,10.2508,10.4113,10.3310,-7.5946,-2.6785,10.1169,10.2508,10.1838,-8.6957,-3.9248,10.1169,10.2007,10.1588,-9.3132,6.6033,0.1000,7.8141,-224611.2000,262774.8319
2443.0000,10.2897,16.7731,0.0000,198923.4000,-198923.4000,9.1648,0.0000,30258.6748,30258.6748,447.5962,229182.0748,0.0000,-229182.0748,10.2803,16.0066,0.0000,15205.2000,-15205.2000,0.7961,0.0000,2377.3856,2377.3856,38.8794,17582.5856,0.0000,-17582.5856,16.5826,10.2447,13.4136,3.6074,243496.1402,16.7731,16.6221,16.6976,16.2310,2.7896,16.4855,16.3641,16.4248,16.6459,3.5857,16.7731,16.7054,16.7393,16.1656,-6.3753,10.2803,10.3467,10.3135,-6.7924,-2.7896,10.2447,10.2803,10.2625,-6.4902,-3.5857,10.2447,10.2648,10.2547,-6.8485,6.3753,0.1000,7.8141,-214128.6000,243496.1402
2444.0000,10.1617,16.6417,0.0000,138035.2000,-138035.2000,6.3607,0.0000,20940.9030,20940.9030,310.6444,158976.1030,0.0000,-158976.1030,10.1592,15.8840,0.0000,6852.0000,-6852.0000,0.3588,0.0000,1069.9788,1069.9788,17.5220,7921.9788,0.0000,-7921.9788,16.4539,10.0347,13.2443,2.4647,166366.4047,16.6417,16.4816,16.5617,15.0760,2.0006,16.3907,16.2424,16.3166,15.6651,2.3594,16.6417,16.5683,16.6050,15.0233,-4.3600,10.1592,10.2793,10.2192,-7.3785,-2.0006,10.0347,10.1592,10.0969,-8.0226,-2.3594,10.0347,10.1077,10.0712,-8.6072,4.3600,0.1000,7.8141,-144887.2000,166366.4047
2445.0000,10.2250,16.7111,0.0000,129696.6000,-129696.6000,5.9719,0.0000,19701.8186,19701.8186,291.6557,149398.4186,0.0000,-149398.4186,10.2172,15.9446,0.0000,3380.3000,-3380.3000,0.1769,0.0000,528.1720,528.1720,8.6409,3908.4720,0.0000,-3908.4720,16.4749,10.1634,13.3191,2.2175,149684.0710,16.7111,16.4853,16.5982,16.0915,1.9316,16.4399,16.2342,16.3371,16.3240,2.1086,16.7111,16.6006,16.6558,16.2107,-4.0402,10.2172,10.2934,10.2553,-6.4037,-1.9316,10.1634,10.2172,10.1903,-6.2442,-2.1086,10.1634,10.1922,10.1778,-6.6318,4.0402,0.1000,7.8141,-133076.9000,149684.0710
2446.0000,10.2651,16.7495,0.0000,103432.1000,-103432.1000,4.7643,0.0000,15725.2117,15725.2117,232.6811,119157.3117,0.0000,-119157.3117,10.2605,15.9872,0.0000,4381.3000,-4381.3000,0.2294,0.0000,684.8891,684.8891,11.2017,5066.1891,0.0000,-5066.1891,16.4607,10.1864,13.3236,1.7903,120847.1109,16.7495,16.4642,16.6069,16.4612,1.5116,16.4014,16.1781,16.2897,15.9437,1.7410,16.7495,16.6120,16.6808,16.7517,-3.2527,10.2605,10.3408,10.3006,-5.5882,-1.5116,10.1864,10.2605,10.2235,-5.6395,-1.7410,10.1864,10.2299,10.2082,-6.0681,3.2527,0.1000,7.8141,-107813.4000,120847.1109
2447.0000,10.3351,16.8192,0.0000,88977.7000,-88977.7000,4.0995,0.0000,13547.4447,13547.4447,200.2124,102525.1447,0.0000,-102525.1447,10.3268,16.0533,0.0000,5695.8000,-5695.8000,0.2982,0.0000,890.9957,890.9957,14.5645,6586.7957,0.0000,-6586.7957,16.4645,10.2771,13.3708,1.5548,104952.1171,16.8192,16.4579,16.6385,17.0235,1.2671,16.3808,16.1309,16.2559,15.7646,1.5653,16.8192,16.6489,16.7341,17.5326,-2.8324,10.3268,10.3981,10.3625,-4.7224,-1.2671,10.2771,10.3268,10.3019,-4.5741,-1.5653,10.2771,10.3069,10.2920,-4.9322,2.8324,0.1000,7.8141,-94673.5000,104952.1171
2448.0000,10.4079,16.8906,0.0000,70934.7000,-70934.7000,3.2696,0.0000,10816.7774,10816.7774,159.6799,81751.4774,0.0000,-81751.4774,10.3977,16.1236,0.0000,8995.0000,-8995.0000,0.4711,0.0000,1408.1502,1408.1502,23.0055,10403.1502,0.0000,-10403.1502,16.4455,10.3572,13.4013,1.3013,87838.8713,16.8906,16.4064,16.6485,17.2215,0.9328,16.3115,16.0584,16.1850,15.1213,1.4039,16.8906,16.6780,16.7843,18.1526,-2.3367,10.3977,10.4668,10.4322,-3.8823,-0.9328,10.3572,10.3977,10.3774,-3.7015,-1.4039,10.3572,10.3844,10.3708,-4.0251,2.3367,0.1000,7.8141,-79929.7000,87838.8713
2449.0000,10.4609,16.9417,0.0000,68024.3000,-68024.3000,3.1368,0.0000,10384.5405,10384.5405,153.1951,78408.8405,0.0000,-78408.8405,10.4541,16.1792,0.0000,2585.8000,-2585.8000,0.1354,0.0000,405.0466,405.0466,6.6149,2990.8466,0.0000,-2990.8466,16.4741,10.4049,13.4395,1.1348,76599.4390,16.9417,16.4532,16.6975,17.8733,1.0004,16.4205,16.0370,16.2287,15.9282,1.1359,16.9417,16.7066,16.8242,18.5795,-2.1363,10.4541,10.5140,10.4841,-3.3497,-1.0004,10.4049,10.4541,10.4295,-3.1978,-1.1359,10.4049,10.4360,10.4205,-3.5577,2.1363,0.1000,7.8141,-70610.1000,76599.4390
2450.0000,10.5207,17.0005,0.0000,61146.0000,-61146.0000,2.8205,0.0000,9346.2651,9346.2651,137.7486,70492.2651,0.0000,-70492.2651,10.5109,16.2355,0.0000,4676.7000,-4676.7000,0.2450,0.0000,733.0185,733.0185,11.9658,5409.7185,0.0000,-5409.7185,16.4828,10.4835,13.4832,1.0509,70933.4539,17.0005,16.4399,16.7202,18.1097,0.8585,16.3945,16.0306,16.2125,15.8115,1.1035,17.0005,16.7371,16.8688,19.0377,-1.9620,10.5109,10.5639,10.5374,-2.8238,-0.8585,10.4835,10.5109,10.4972,-2.5186,-1.1035,10.4835,10.5017,10.4926,-2.8221,1.9620,0.1000,7.8141,-65822.7000,70933.4539
2451.0000,10.5729,17.0514,0.0000,55995.8000,-55995.8000,2.5839,0.0000,8568.4920,8568.4920,126.1916,64564.2920,0.0000,-64564.2920,10.5636,16.2876,0.0000,4786.9000,-4786.9000,0.2508,0.0000,750.7197,750.7197,12.2500,5537.6197,0.0000,-5537.6197,16.4870,10.5391,13.5131,0.9634,65031.3516,17.0514,16.4281,16.7397,18.3046,0.7777,16.3938,16.0037,16.1988,15.7520,1.0285,17.0514,16.7623,16.9068,19.3798,-1.8062,10.5636,10.6099,10.5868,-2.3761,-0.7777,10.5391,10.5636,10.5514,-2.0568,-1.0285,10.5391,10.5570,10.5480,-2.3526,1.8062,0.1000,7.8141,-60782.7000,65031.3516
2452.0000,10.6269,17.1044,0.0000,73441.9000,-73441.9000,3.3900,0.0000,11250.9555,11250.9555,165.5600,84692.8555,0.0000,-84692.8555,10.6182,16.3417,0.0000,3064.8000,-3064.8000,0.1606,0.0000,480.9318,480.9318,7.8443,3545.7318,0.0000,-3545.7318,16.6050,10.6146,13.6098,1.2154,82036.7498,17.1044,16.5839,16.8441,19.5182,1.0764,16.5525,16.1258,16.3391,17.5507,1.2371,17.1044,16.8613,16.9828,20.1681,-2.3135,10.6182,10.6448,10.6315,-2.0013,-1.0764,10.6146,10.6182,10.6164,-1.4726,-1.2371,10.6146,10.6186,10.6166,-1.7307,2.3135,0.1000,7.8141,-76506.7000,82036.7498
2453.0000,10.6502,17.1260,0.0000,79825.2000,-79825.2000,3.6858,0.0000,12234.8845,12234.8845,180.0084,92060.0845,0.0000,-92060.0845,10.6456,16.3461,6.5000,3011.9000,-3005.4000,0.1583,1.4139,472.7724,474.1863,7.7290,3484.6724,5.0861,-3479.5863,16.6741,10.6238,13.6489,1.3290,89705.8903,17.1260,16.6645,16.8952,19.9069,1.1758,16.6267,16.2332,16.4299,18.4349,1.3341,17.1260,16.9085,17.0172,20.3631,-2.5100,10.6456,10.6736,10.6596,-1.8348,-1.1758,10.6238,10.6456,10.6347,-1.4891,-1.3341,10.6238,10.6392,10.6315,-1.7974,2.5100,0.1000,7.8141,-82830.6000,89705.8903
2454.0000,10.7923,17.2697,0.0000,149156.6000,-149156.6000,6.8880,0.0000,22930.5462,22930.5462,336.4002,172087.1462,0.0000,-172087.1462,10.7848,16.5082,0.0000,27.2000,-27.2000,0.0014,0.0000,4.2761,4.2761,0.0696,31.4761,0.0000,-31.4761,16.9583,10.8283,13.8933,2.4132,162890.1589,17.2697,16.9665,17.1181,22.3840,2.2955,16.9662,16.6282,16.7972,22.5993,2.2970,17.2697,17.1233,17.1965,22.3403,-4.5925,10.7848,10.7653,10.7750,-0.5913,-2.2955,10.8283,10.7848,10.8065,0.4171,-2.2970,10.8283,10.8058,10.8170,0.2763,4.5925,0.1000,7.8141,-149183.8000,162890.1589
2455.0000,10.8692,17.3425,0.0000,194636.3000,-194636.3000,8.9960,0.0000,29971.5601,29971.5601,439.3500,224607.8601,0.0000,-224607.8601,10.8671,10.8671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.1162,10.8862,14.0012,3.2024,216165.1378,17.3425,17.1222,17.2324,23.1932,2.9987,17.1222,16.8781,17.0002,24.1692,2.9987,17.3425,17.2352,17.2888,22.9802,-5.9973,10.8671,10.8516,10.8593,0.1048,-2.9987,10.8862,10.8671,10.8766,0.8106,-2.9987,10.8862,10.8780,10.8821,0.5827,5.9973,0.1000,7.8141,-194636.3000,216165.1378
2456.0000,10.9597,17.4316,0.0000,221904.6000,-221904.6000,10.2611,0.0000,34236.8508,34236.8508,501.1360,256141.4508,0.0000,-256141.4508,10.9591,16.6800,0.0000,18754.9000,-18754.9000,0.9839,0.0000,2954.2157,2954.2157,48.0500,21709.1157,0.0000,-21709.1157,17.1931,10.9809,14.0870,3.9917,269436.5648,17.4316,17.2169,17.3243,23.7711,3.0924,17.0873,16.9367,17.0120,23.4510,4.0763,17.4316,17.3389,17.3853,23.7014,-7.1687,10.9591,10.9372,10.9482,0.8335,-3.0924,10.9809,10.9591,10.9700,1.5514,-4.0763,10.9809,10.9694,10.9751,1.3166,7.1687,0.1000,7.8141,-240659.5000,269436.5648
2457.0000,10.9407,17.4087,0.0000,235352.5000,-235352.5000,10.8889,0.0000,36296.8484,36296.8484,531.7981,271649.3484,0.0000,-271649.3484,10.9399,16.6588,0.0000,25313.3000,-25313.3000,1.3283,0.0000,3986.4072,3986.4072,64.8722,29299.7072,0.0000,-29299.7072,17.1828,10.9409,14.0618,4.3575,294129.2682,17.4087,17.2217,17.3152,23.1647,3.1869,17.0561,16.9281,16.9921,22.6961,4.5152,17.4087,17.3321,17.3704,23.0632,-7.7021,10.9399,10.9385,10.9392,0.3468,-3.1869,10.9409,10.9399,10.9404,0.7723,-4.5152,10.9409,10.9415,10.9412,0.4838,7.7021,0.1000,7.8141,-260665.8000,294129.2682
2458.0000,10.9652,17.4345,0.0000,249817.7000,-249817.7000,11.5569,0.0000,38548.0205,38548.0205,564.4181,288365.7205,0.0000,-288365.7205,10.9646,16.6841,0.0000,40535.1000,-40535.1000,2.1269,0.0000,6385.3605,6385.3605,103.8756,46920.4605,0.0000,-46920.4605,17.1876,10.9718,14.0797,4.8602,328060.5799,17.4345,17.2399,17.3372,23.1416,3.1433,17.0156,16.9101,16.9629,22.0365,5.2702,17.4345,17.3614,17.3979,23.1454,-8.4135,10.9646,10.9576,10.9611,0.4052,-3.1433,10.9718,10.9646,10.9682,0.9116,-5.2702,10.9718,10.9680,10.9699,0.6410,8.4135,0.1000,7.8141,-290352.8000,328060.5799
2459.0000,10.9699,17.4382,0.0000,261259.1000,-261259.1000,12.0880,0.0000,40317.5054,40317.5054,590.3560,301576.6054,0.0000,-301576.6054,10.9692,16.6883,0.0000,53863.9000,-53863.9000,2.8265,0.0000,8485.4510,8485.4510,138.0433,62349.3510,0.0000,-62349.3510,17.1795,10.9727,14.0761,5.2896,357049.9131,17.4382,17.2449,17.3415,22.9379,3.0871,16.9789,16.8872,16.9330,21.4978,5.9137,17.4382,17.3716,17.4049,22.9869,-9.0008,10.9692,10.9657,10.9675,0.2897,-3.0871,10.9727,10.9692,10.9710,0.7354,-5.9137,10.9727,10.9713,10.9720,0.4575,9.0008,0.1000,7.8141,-315123.0000,357049.9131
2460.0000,10.8933,17.3601,0.0000,270785.7000,-270785.7000,12.5291,0.0000,41719.1023,41719.1023,611.9002,312504.8023,0.0000,-312504.8023,10.8908,16.6091,0.0000,49497.0000,-49497.0000,2.5974,0.0000,7790.6157,7790.6157,126.8537,57287.6157,0.0000,-57287.6157,17.1260,10.8814,14.0037,5.3975,364327.9052,17.3601,17.1977,17.2789,21.9858,3.3106,16.9389,16.8504,16.8947,20.9336,5.9080,17.3601,17.3026,17.3313,21.9100,-9.2185,10.8908,10.9069,10.8989,-0.6868,-3.3106,10.8814,10.8908,10.8861,-0.4446,-5.9080,10.8814,10.8884,10.8849,-0.7467,9.2185,0.1000,7.8141,-320282.7000,364327.9052
2461.0000,10.9184,17.3887,0.0000,283739.0000,-283739.0000,13.1223,0.0000,43738.3315,43738.3315,640.8727,327477.3315,0.0000,-327477.3315,10.9172,16.6372,0.0000,63058.3000,-63058.3000,3.3082,0.0000,9928.0566,9928.0566,161.5677,72986.3566,0.0000,-72986.3566,17.1334,10.9198,14.0266,5.8337,393776.3765,17.3887,17.2095,17.2991,22.2041,3.2714,16.9218,16.8411,16.8814,20.7415,6.5796,17.3887,17.3287,17.3587,22.2445,-9.8509,10.9172,10.9177,10.9175,-0.4344,-3.2714,10.9198,10.9172,10.9185,-0.0023,-6.5796,10.9198,10.9187,10.9192,-0.2749,9.8509,0.1000,7.8141,-346797.3000,393776.3765
2462.0000,10.9033,17.3723,0.0000,296209.4000,-296209.4000,13.7011,0.0000,45645.8333,45645.8333,669.1414,341855.2333,0.0000,-341855.2333,10.9017,16.6211,0.0000,67499.6000,-67499.6000,3.5415,0.0000,10625.4455,10625.4455,172.9622,78125.0455,0.0000,-78125.0455,17.1221,10.8992,14.0106,6.1312,413853.9542,17.3723,17.2056,17.2889,21.9766,3.3865,16.9068,16.8308,16.8688,20.5516,6.9281,17.3723,17.3177,17.3450,21.9778,-10.3146,10.9017,10.9085,10.9051,-0.6429,-3.3865,10.8992,10.9017,10.9004,-0.3008,-6.9281,10.8992,10.9016,10.9004,-0.5829,10.3146,0.1000,7.8141,-363709.0000,413853.9542
2463.0000,10.8830,17.3522,0.0000,305864.9000,-305864.9000,14.1465,0.0000,47113.2676,47113.2676,690.8898,352978.1676,0.0000,-352978.1676,10.8810,16.6005,0.0000,72196.5000,-72196.5000,3.7878,0.0000,11362.1703,11362.1703,184.9882,83558.6703,0.0000,-83558.6703,17.1031,10.8774,13.9902,6.3799,430644.3898,17.3522,17.1918,17.2720,21.7046,3.4529,16.8825,16.8115,16.8470,20.2578,7.2407,17.3522,17.3005,17.3263,21.6981,-10.6936,10.8810,10.8907,10.8858,-0.9001,-3.4529,10.8774,10.8810,10.8792,-0.5833,-7.2407,10.8774,10.8805,10.8790,-0.8656,10.6936,0.1000,7.8141,-378061.4000,430644.3898
2464.0000,10.7831,17.2512,0.0000,301569.2000,-301569.2000,13.9461,0.0000,46352.5380,46352.5380,681.1027,347921.7380,0.0000,-347921.7380,10.7790,16.4980,0.0000,67109.6000,-67109.6000,3.5206,0.0000,10549.5799,10549.5799,171.9425,77659.1799,0.0000,-77659.1799,17.0177,10.7640,13.8908,6.2415,421300.0383,17.2512,17.1113,17.1812,20.5755,3.4751,16.8026,16.7367,16.7697,19.3223,6.9958,17.2512,17.2053,17.2283,20.4933,-10.4709,10.7790,10.8078,10.7934,-2.0094,-3.4751,10.7640,10.7790,10.7715,-1.8771,-6.9958,10.7640,10.7749,10.7695,-2.1794,10.4709,0.1000,7.8141,-368678.8000,421300.0383
2465.0000,10.7200,17.1909,0.0000,310742.1000,-310742.1000,14.3616,0.0000,47698.3319,47698.3319,701.3949,358440.4319,0.0000,-358440.4319,10.7162,16.4365,0.0000,55457.4000,-55457.4000,2.9084,0.0000,8711.8032,8711.8032,142.0410,64169.2032,0.0000,-64169.2032,16.9788,10.7020,13.8404,6.1941,418098.8560,17.1909,17.0621,17.1265,20.0517,3.8177,16.7916,16.7185,16.7550,19.2735,6.7261,17.1909,17.1449,17.1679,19.9248,-10.5438,10.7162,10.7426,10.7294,-2.6082,-3.8177,10.7020,10.7162,10.7091,-2.4294,-6.7261,10.7020,10.7118,10.7069,-2.7280,10.5438,0.1000,7.8141,-366199.5000,418098.8560
2466.0000,10.2188,16.6830,0.0000,204242.6000,-204242.6000,9.4359,0.0000,31021.8899,31021.8899,460.8325,235264.4899,0.0000,-235264.4899,10.2097,15.9269,0.0000,22270.4000,-22270.4000,1.1677,0.0000,3479.4805,3479.4805,57.0288,25749.8805,0.0000,-25749.8805,16.5573,10.0750,13.3161,3.9276,265115.1452,16.6830,16.6341,16.6586,14.5565,2.7561,16.4237,16.3716,16.3977,15.0299,3.9238,16.6830,16.6664,16.6747,14.1511,-6.6798,10.2097,10.3657,10.2877,-7.7362,-2.7561,10.0750,10.2097,10.1424,-9.0590,-3.9238,10.0750,10.1582,10.1166,-9.6384,6.6798,0.1000,7.8141,-226513.0000,265115.1452
2467.0000,10.2552,16.7397,0.0000,201581.3000,-201581.3000,9.2849,0.0000,30640.9299,30640.9299,453.4611,232222.2299,0.0000,-232222.2299,10.2468,15.9735,0.0000,14921.6000,-14921.6000,0.7811,0.0000,2332.2227,2332.2227,38.1493,17253.8227,0.0000,-17253.8227,16.5564,10.2106,13.3835,3.6500,246374.0161,16.7397,16.5948,16.6672,15.6732,2.8346,16.4606,16.3461,16.4033,15.8468,3.6157,16.7397,16.6743,16.7070,15.6209,-6.4503,10.2468,10.3110,10.2789,-6.8464,-2.8346,10.2106,10.2468,10.2287,-6.7636,-3.6157,10.2106,10.2307,10.2207,-7.0783,6.4503,0.1000,7.8141,-216502.9000,246374.0161
2468.0000,10.1280,16.6088,0.0000,139244.2000,-139244.2000,6.4151,0.0000,21109.5432,21109.5432,313.3007,160353.7432,0.0000,-160353.7432,10.1262,15.8513,0.0000,7272.5000,-7272.5000,0.3808,0.0000,1135.2536,1135.2536,18.5954,8407.7536,0.0000,-8407.7536,16.4280,10.0002,13.2141,2.4960,168481.0281,16.6088,16.4563,16.5325,14.5233,2.0114,16.3600,16.2233,16.2917,14.8462,2.3922,16.6088,16.5392,16.5740,14.4801,-4.4036,10.1262,10.2461,10.1862,-7.4488,-2.0114,10.0002,10.1262,10.0632,-8.3120,-2.3922,10.0002,10.0740,10.0371,-8.8553,4.4036,0.1000,7.8141,-146516.7000,168481.0281
2469.0000,10.1896,16.6764,0.0000,129632.2000,-129632.2000,5.9677,0.0000,19677.5340,19677.5340,291.4524,149309.7340,0.0000,-149309.7340,10.1829,15.9106,0.0000,3518.7000,-3518.7000,0.1842,0.0000,549.6002,549.6002,8.9938,4068.3002,0.0000,-4068.3002,16.4479,10.1243,13.2861,2.2229,150043.0744,16.6764,16.4584,16.5674,15.5123,1.9278,16.4106,16.2147,16.3127,15.5374,2.1120,16.6764,16.5697,16.6231,15.6393,-4.0398,10.1829,10.2608,10.2218,-6.5066,-1.9278,10.1243,10.1829,10.1536,-6.5785,-2.1120,10.1243,10.1556,10.1400,-6.9354,4.0398,0.1000,7.8141,-133150.9000,150043.0744
2470.0000,10.2288,16.7139,0.0000,102111.1000,-102111.1000,4.7025,0.0000,15512.6197,15512.6197,229.6609,117623.7197,0.0000,-117623.7197,10.2255,15.9526,0.0000,4212.8000,-4212.8000,0.2205,0.0000,658.3074,658.3074,10.7698,4871.1074,0.0000,-4871.1074,16.4328,10.1443,13.2885,1.7690,119406.0472,16.7139,16.4359,16.5749,15.8688,1.4940,16.3737,16.1583,16.2660,15.1841,1.7145,16.7139,16.5795,16.6467,16.1642,-3.2085,10.2255,10.3089,10.2672,-5.7120,-1.4940,10.1443,10.2255,10.1849,-5.9975,-1.7145,10.1443,10.1915,10.1679,-6.4014,3.2085,0.1000,7.8141,-106323.9000,119406.0472
2471.0000,10.3016,16.7865,0.0000,86903.2000,-86903.2000,4.0030,0.0000,13222.3371,13222.3371,195.5021,100125.5371,0.0000,-100125.5371,10.2942,16.0211,0.0000,5746.6000,-5746.6000,0.3008,0.0000,898.6329,898.6329,14.6928,6645.2329,0.0000,-6645.2329,16.4356,10.2393,13.3375,1.5239,102860.6263,16.7865,16.4276,16.6071,16.4397,1.2341,16.3479,16.1080,16.2279,14.9696,1.5349,16.7865,16.6173,16.7019,16.9702,-2.7690,10.2942,10.3688,10.3315,-4.8350,-1.2341,10.2393,10.2942,10.2667,-4.8905,-1.5349,10.2393,10.2717,10.2555,-5.2175,2.7690,0.1000,7.8141,-92649.8000,102860.6263
2472.0000,10.3677,16.8510,0.0000,69443.8000,-69443.8000,3.2002,0.0000,10580.5126,10580.5126,156.2925,80024.3126,0.0000,-80024.3126,10.3604,16.0866,0.0000,6065.4000,-6065.4000,0.3176,0.0000,949.1503,949.1503,15.5112,7014.5503,0.0000,-7014.5503,16.4211,10.3023,13.3617,1.2299,83021.6017,16.8510,16.3926,16.6218,16.6951,0.9609,16.3166,16.0404,16.1785,14.6073,1.2785,16.8510,16.6385,16.7447,17.4973,-2.2393,10.3604,10.4344,10.3974,-4.0626,-0.9609,10.3023,10.3604,10.3313,-4.1581,-1.2785,10.3023,10.3391,10.3207,-4.4840,2.2393,0.1000,7.8141,-75509.2000,83021.6017
2473.0000,10.4468,16.9289,0.0000,66988.6000,-66988.6000,3.0883,0.0000,10223.3941,10223.3941,150.8264,77211.9941,0.0000,-77211.9941,10.4369,16.1444,11.4000,6465.5000,-6454.1000,0.3393,2.4887,1012.5864,1015.0751,16.5707,7478.0864,8.9113,-7469.1751,16.4508,10.4097,13.4303,1.1832,79863.9415,16.9289,16.4112,16.6701,17.3298,0.9163,16.3391,16.0287,16.1839,14.9251,1.2556,16.9289,16.6948,16.8119,18.2669,-2.1719,10.4369,10.4933,10.4651,-3.3482,-0.9163,10.4097,10.4369,10.4233,-3.1565,-1.2556,10.4097,10.4272,10.4184,-3.4151,2.1719,0.1000,7.8141,-73442.7000,79863.9415
