Hour,Rejection Rate (kW),Extraction Rate (kW),Net Rate (kw), ,Timestep Hours,Average Load (kW),Average Load (kW/m), ,Timestep Hours,EFT (C)
215,-0.0,65.53644752088962,65.53644752088962,,,,,,,
215,-0.0,0.0,0.0,,,,,,,
216,-0.0,0.0,0.0,,,,,,,
216,-0.0,0.0,0.0,,,,,,,
217,-0.0,0.0,0.0,,,,,,,
217,-0.0,0.0,0.0,,,,,,,
218,-0.0,0.0,0.0,,,,,,,
218,-0.0,0.0,0.0,,,,,,,
219,-0.0,0.0,0.0,,,,,,,
219,-0.0,0.0,0.0,,,,,,,
220,-0.0,0.0,0.0,,,,,,,
220,-0.0,0.0,0.0,,,,,,,
221,-0.0,0.0,0.0,,,,,,,
221,-0.0,0.0,0.0,,,,,,,
222,-0.0,0.0,0.0,,,,,,,
222,-0.0,5.375276585407271,5.375276585407271,,,,,,,
223,-0.0,5.375276585407271,5.375276585407271,,,,,,,
223,-0.0,77.11290362503517,77.11290362503517,,,,,,,
224,-0.0,77.11290362503517,77.11290362503517,,,,,,,
224,-0.0,118.8979387928131,118.8979387928131,,,,,,,
225,-0.0,118.8979387928131,118.8979387928131,,,,,,,
225,-0.0,75.66255190734731,75.66255190734731,,,,,,,
226,-0.0,75.66255190734731,75.66255190734731,,,,,,,
226,-0.0,58.591891740270164,58.591891740270164,,,,,,,
227,-0.0,58.591891740270164,58.591891740270164,,,,,,,
227,-0.0,45.21948075963944,45.21948075963944,,,,,,,
228,-0.0,45.21948075963944,45.21948075963944,,,,,,,
228,-0.0,21.016398479468382,21.016398479468382,,,,,,,
229,-0.0,21.016398479468382,21.016398479468382,,,,,,,
229,-0.0,16.7027439049308,16.7027439049308,,,,,,,
230,-0.0,16.7027439049308,16.7027439049308,,,,,,,
230,-0.0,0.0,0.0,,,,,,,
231,-0.0,0.0,0.0,,,,,,,
231,-24.79730155178097,0.0,-24.79730155178097,,,,,,,
232,-24.79730155178097,0.0,-24.79730155178097,,,,,,,
232,-30.3361169893605,0.0,-30.3361169893605,,,,,,,
233,-30.3361169893605,0.0,-30.3361169893605,,,,,,,
233,-30.691694037810677,0.0,-30.691694037810677,,,,,,,
234,-30.691694037810677,0.0,-30.691694037810677,,,,,,,
234,-0.0,9.826513482529844,9.826513482529844,,,,,,,
235,-0.0,9.826513482529844,9.826513482529844,,,,,,,
235,-0.0,26.5637268149357,26.5637268149357,,,,,,,
236,-0.0,26.5637268149357,26.5637268149357,,,,,,,
236,-0.0,38.952498035912534,38.952498035912534,,,,,,,
237,-0.0,38.952498035912534,38.952498035912534,,,,,,,
237,-0.0,50.54099685367823,50.54099685367823,,,,,,,
238,-0.0,50.54099685367823,50.54099685367823,,,,,,,
238,-0.0,56.91659122099825,56.91659122099825,,,,,,,
239,-0.0,56.91659122099825,56.91659122099825,,,,,,,
239,-0.0,0.0,0.0,,,,,,,
240,-0.0,0.0,0.0,,,,,,,
240,-0.0,0.0,0.0,,,,,,,
241,-0.0,0.0,0.0,,,,,,,
241,-0.0,0.0,0.0,,,,,,,
242,-0.0,0.0,0.0,,,,,,,
242,-0.0,0.0,0.0,,,,,,,
243,-0.0,0.0,0.0,,,,,,,
243,-0.0,0.0,0.0,,,,,,,
244,-0.0,0.0,0.0,,,,,,,
244,-0.0,0.0,0.0,,,,,,,
245,-0.0,0.0,0.0,,,,,,,
245,-0.0,0.0,0.0,,,,,,,
246,-0.0,0.0,0.0,,,,,,,
246,-0.0,0.0,0.0,,,,,,,
247,-0.0,0.0,0.0,,,,,,,
247,-0.0,67.30490865495896,67.30490865495896,,,,,,,
248,-0.0,67.30490865495896,67.30490865495896,,,,,,,
248,-0.0,107.2249137586946,107.2249137586946,,,,,,,
249,-0.0,107.2249137586946,107.2249137586946,,,,,,,
249,-0.0,54.5884847351092,54.5884847351092,,,,,,,
250,-0.0,54.5884847351092,54.5884847351092,,,,,,,
250,-0.0,32.327414997744754,32.327414997744754,,,,,,,
251,-0.0,32.327414997744754,32.327414997744754,,,,,,,
251,-0.0,6.258757323103328,6.258757323103328,,,,,,,
252,-0.0,6.258757323103328,6.258757323103328,,,,,,,
252,-2.1547830044751124,0.0,-2.1547830044751124,,,,,,,
253,-2.1547830044751124,0.0,-2.1547830044751124,,,,,,,
253,-14.678572924724232,0.0,-14.678572924724232,,,,,,,
254,-14.678572924724232,0.0,-14.678572924724232,,,,,,,
254,-26.966530184321087,0.0,-26.966530184321087,,,,,,,
255,-26.966530184321087,0.0,-26.966530184321087,,,,,,,
255,-36.46146731611774,0.0,-36.46146731611774,,,,,,,
256,-36.46146731611774,0.0,-36.46146731611774,,,,,,,
256,-37.66725667385927,0.0,-37.66725667385927,,,,,,,
257,-37.66725667385927,0.0,-37.66725667385927,,,,,,,
257,-32.53654182006026,0.0,-32.53654182006026,,,,,,,
258,-32.53654182006026,0.0,-32.53654182006026,,,,,,,
258,-0.0,5.761097863275668,5.761097863275668,,,,,,,
259,-0.0,5.761097863275668,5.761097863275668,,,,,,,
259,-0.0,12.738805189502317,12.738805189502317,,,,,,,
260,-0.0,12.738805189502317,12.738805189502317,,,,,,,
260,-0.0,23.00908130788433,23.00908130788433,,,,,,,
261,-0.0,23.00908130788433,23.00908130788433,,,,,,,
261,-0.0,36.163814559305436,36.163814559305436,,,,,,,
262,-0.0,36.163814559305436,36.163814559305436,,,,,,,
262,-0.0,46.99021410382579,46.99021410382579,,,,,,,
263,-0.0,46.99021410382579,46.99021410382579,,,,,,,
263,-0.0,0.0,0.0,,,,,,,
264,-0.0,0.0,0.0,,,,,,,
264,-0.0,0.0,0.0,,,,,,,
265,-0.0,0.0,0.0,,,,,,,
265,-0.0,0.0,0.0,,,,,,,
266,-0.0,0.0,0.0,,,,,,,
266,-0.0,0.0,0.0,,,,,,,
267,-0.0,0.0,0.0,,,,,,,
267,-0.0,0.0,0.0,,,,,,,
268,-0.0,0.0,0.0,,,,,,,
268,-0.0,0.0,0.0,,,,,,,
269,-0.0,0.0,0.0,,,,,,,
269,-0.0,0.0,0.0,,,,,,,
270,-0.0,0.0,0.0,,,,,,,
270,-0.0,0.0,0.0,,,,,,,
271,-0.0,0.0,0.0,,,,,,,
271,-0.0,61.79093636400937,61.79093636400937,,,,,,,
272,-0.0,61.79093636400937,61.79093636400937,,,,,,,
272,-0.0,99.01041974367793,99.01041974367793,,,,,,,
273,-0.0,99.01041974367793,99.01041974367793,,,,,,,
273,-0.0,50.90000605216591,50.90000605216591,,,,,,,
274,-0.0,50.90000605216591,50.90000605216591,,,,,,,
274,-0.0,30.391719199063438,30.391719199063438,,,,,,,
275,-0.0,30.391719199063438,30.391719199063438,,,,,,,
275,-0.0,12.281841012870318,12.281841012870318,,,,,,,
276,-0.0,12.281841012870318,12.281841012870318,,,,,,,
276,-5.389490960401382,0.0,-5.389490960401382,,,,,,,
277,-5.389490960401382,0.0,-5.389490960401382,,,,,,,
277,-0.0,10.426399675521811,10.426399675521811,,,,,,,
278,-0.0,10.426399675521811,10.426399675521811,,,,,,,
278,-11.199898777075624,0.0,-11.199898777075624,,,,,,,
279,-11.199898777075624,0.0,-11.199898777075624,,,,,,,
279,-31.470837301188457,0.0,-31.470837301188457,,,,,,,
280,-31.470837301188457,0.0,-31.470837301188457,,,,,,,
280,-34.6065850879633,0.0,-34.6065850879633,,,,,,,
281,-34.6065850879633,0.0,-34.6065850879633,,,,,,,
281,-28.96755765926798,0.0,-28.96755765926798,,,,,,,
282,-28.96755765926798,0.0,-28.96755765926798,,,,,,,
282,-0.0,4.665574477460183,4.665574477460183,,,,,,,
283,-0.0,4.665574477460183,4.665574477460183,,,,,,,
283,-0.0,6.54026143449977,6.54026143449977,,,,,,,
284,-0.0,6.54026143449977,6.54026143449977,,,,,,,
284,-0.0,17.3884969182446,17.3884969182446,,,,,,,
285,-0.0,17.3884969182446,17.3884969182446,,,,,,,
285,-0.0,25.221305077805837,25.221305077805837,,,,,,,
286,-0.0,25.221305077805837,25.221305077805837,,,,,,,
286,-0.0,29.34309423006305,29.34309423006305,,,,,,,
287,-0.0,29.34309423006305,29.34309423006305,,,,,,,
287,-0.0,0.0,0.0,,,,,,,
288,-0.0,0.0,0.0,,,,,,,
288,-0.0,0.0,0.0,,,,,,,
289,-0.0,0.0,0.0,,,,,,,
289,-0.0,0.0,0.0,,,,,,,
290,-0.0,0.0,0.0,,,,,,,
290,-0.0,0.0,0.0,,,,,,,
291,-0.0,0.0,0.0,,,,,,,
291,-0.0,0.0,0.0,,,,,,,
292,-0.0,0.0,0.0,,,,,,,
292,-0.0,0.0,0.0,,,,,,,
293,-0.0,0.0,0.0,,,,,,,
293,-0.0,0.0,0.0,,,,,,,
294,-0.0,0.0,0.0,,,,,,,
294,-0.0,0.0,0.0,,,,,,,
295,-0.0,0.0,0.0,,,,,,,
295,-0.0,14.471774401543952,14.471774401543952,,,,,,,
296,-0.0,14.471774401543952,14.471774401543952,,,,,,,
296,-0.0,58.32899702973204,58.32899702973204,,,,,,,
297,-0.0,58.32899702973204,58.32899702973204,,,,,,,
297,-0.0,19.80762814142109,19.80762814142109,,,,,,,
298,-0.0,19.80762814142109,19.80762814142109,,,,,,,
298,-0.0,9.024673254337978,9.024673254337978,,,,,,,
299,-0.0,9.024673254337978,9.024673254337978,,,,,,,
299,-0.0,1.4468297920064928,1.4468297920064928,,,,,,,
300,-0.0,1.4468297920064928,1.4468297920064928,,,,,,,
300,-0.0,0.0,0.0,,,,,,,
301,-0.0,0.0,0.0,,,,,,,
301,-0.0,4.377049236802179,4.377049236802179,,,,,,,
302,-0.0,4.377049236802179,4.377049236802179,,,,,,,
302,-29.35926533637226,0.0,-29.35926533637226,,,,,,,
303,-29.35926533637226,0.0,-29.35926533637226,,,,,,,
303,-35.06823583355289,0.0,-35.06823583355289,,,,,,,
304,-35.06823583355289,0.0,-35.06823583355289,,,,,,,
304,-32.66642662810921,0.0,-32.66642662810921,,,,,,,
305,-32.66642662810921,0.0,-32.66642662810921,,,,,,,
305,-26.27074236761827,0.0,-26.27074236761827,,,,,,,
306,-26.27074236761827,0.0,-26.27074236761827,,,,,,,
306,-0.797543059234995,0.0,-0.797543059234995,,,,,,,
307,-0.797543059234995,0.0,-0.797543059234995,,,,,,,
307,-0.0,20.909513715564206,20.909513715564206,,,,,,,
308,-0.0,20.909513715564206,20.909513715564206,,,,,,,
308,-0.0,30.264020990487438,30.264020990487438,,,,,,,
309,-0.0,30.264020990487438,30.264020990487438,,,,,,,
309,-0.0,42.356496012206094,42.356496012206094,,,,,,,
310,-0.0,42.356496012206094,42.356496012206094,,,,,,,
310,-0.0,52.441927837569295,52.441927837569295,,,,,,,
311,-0.0,52.441927837569295,52.441927837569295,,,,,,,
311,-0.0,0.0,0.0,,,,,,,
312,-0.0,0.0,0.0,,,,,,,
312,-0.0,0.0,0.0,,,,,,,
313,-0.0,0.0,0.0,,,,,,,
313,-0.0,0.0,0.0,,,,,,,
314,-0.0,0.0,0.0,,,,,,,
314,-0.0,0.0,0.0,,,,,,,
315,-0.0,0.0,0.0,,,,,,,
315,-0.0,0.0,0.0,,,,,,,
316,-0.0,0.0,0.0,,,,,,,
316,-0.0,0.0,0.0,,,,,,,
317,-0.0,0.0,0.0,,,,,,,
317,-0.0,0.0,0.0,,,,,,,
318,-0.0,0.0,0.0,,,,,,,
318,-0.0,15.950687800402637,15.950687800402637,,,,,,,
319,-0.0,15.950687800402637,15.950687800402637,,,,,,,
319,-0.0,73.05632690313617,73.05632690313617,,,,,,,
320,-0.0,73.05632690313617,73.05632690313617,,,,,,,
320,-0.0,114.31943540703678,114.31943540703678,,,,,,,
321,-0.0,114.31943540703678,114.31943540703678,,,,,,,
321,-0.0,92.18697276229511,92.18697276229511,,,,,,,
322,-0.0,92.18697276229511,92.18697276229511,,,,,,,
322,-0.0,68.01520153753648,68.01520153753648,,,,,,,
323,-0.0,68.01520153753648,68.01520153753648,,,,,,,
323,-0.0,54.830247891559125,54.830247891559125,,,,,,,
324,-0.0,54.830247891559125,54.830247891559125,,,,,,,
324,-0.0,38.2367518490542,38.2367518490542,,,,,,,
325,-0.0,38.2367518490542,38.2367518490542,,,,,,,
325,-0.0,32.41307731915606,32.41307731915606,,,,,,,
326,-0.0,32.41307731915606,32.41307731915606,,,,,,,
326,-0.0,27.325826088181046,27.325826088181046,,,,,,,
327,-0.0,27.325826088181046,27.325826088181046,,,,,,,
327,-0.0,24.616669965669324,24.616669965669324,,,,,,,
328,-0.0,24.616669965669324,24.616669965669324,,,,,,,
328,-0.0,23.134734527355015,23.134734527355015,,,,,,,
329,-0.0,23.134734527355015,23.134734527355015,,,,,,,
329,-0.0,25.543958914421342,25.543958914421342,,,,,,,
330,-0.0,25.543958914421342,25.543958914421342,,,,,,,
330,-0.0,0.0,0.0,,,,,,,
331,-0.0,0.0,0.0,,,,,,,
331,-0.0,0.0,0.0,,,,,,,
332,-0.0,0.0,0.0,,,,,,,
332,-0.0,0.0,0.0,,,,,,,
333,-0.0,0.0,0.0,,,,,,,
333,-0.0,0.0,0.0,,,,,,,
334,-0.0,0.0,0.0,,,,,,,
334,-0.0,0.0,0.0,,,,,,,
335,-0.0,0.0,0.0,,,,,,,
335,-0.0,0.0,0.0,,,,,,,
336,-0.0,0.0,0.0,,,,,,,
336,-0.0,0.0,0.0,,,,,,,
337,-0.0,0.0,0.0,,,,,,,
337,-0.0,0.0,0.0,,,,,,,
338,-0.0,0.0,0.0,,,,,,,
338,-0.0,0.0,0.0,,,,,,,
339,-0.0,0.0,0.0,,,,,,,
339,-0.0,0.0,0.0,,,,,,,
340,-0.0,0.0,0.0,,,,,,,
340,-0.0,0.0,0.0,,,,,,,
341,-0.0,0.0,0.0,,,,,,,
341,-0.0,0.0,0.0,,,,,,,
342,-0.0,0.0,0.0,,,,,,,
342,-0.0,0.0,0.0,,,,,,,
343,-0.0,0.0,0.0,,,,,,,
343,-0.0,0.0,0.0,,,,,,,
344,-0.0,0.0,0.0,,,,,,,
344,-0.0,0.0,0.0,,,,,,,
345,-0.0,0.0,0.0,,,,,,,
345,-0.0,0.0,0.0,,,,,,,
346,-0.0,0.0,0.0,,,,,,,
346,-0.0,0.0,0.0,,,,,,,
347,-0.0,0.0,0.0,,,,,,,
347,-0.0,0.0,0.0,,,,,,,
348,-0.0,0.0,0.0,,,,,,,
348,-0.0,0.0,0.0,,,,,,,
349,-0.0,0.0,0.0,,,,,,,
349,-0.0,0.0,0.0,,,,,,,
350,-0.0,0.0,0.0,,,,,,,
350,-0.0,0.0,0.0,,,,,,,
351,-0.0,0.0,0.0,,,,,,,
351,-0.0,0.0,0.0,,,,,,,
352,-0.0,0.0,0.0,,,,,,,
352,-0.0,0.0,0.0,,,,,,,
353,-0.0,0.0,0.0,,,,,,,
353,-0.0,0.0,0.0,,,,,,,
354,-0.0,0.0,0.0,,,,,,,
354,-0.0,0.0,0.0,,,,,,,
355,-0.0,0.0,0.0,,,,,,,
355,-0.0,0.0,0.0,,,,,,,
356,-0.0,0.0,0.0,,,,,,,
356,-0.0,0.0,0.0,,,,,,,
357,-0.0,0.0,0.0,,,,,,,
357,-0.0,0.0,0.0,,,,,,,
358,-0.0,0.0,0.0,,,,,,,
358,-0.0,0.0,0.0,,,,,,,
359,-0.0,0.0,0.0,,,,,,,
359,-0.0,0.0,0.0,,,,,,,
360,-0.0,0.0,0.0,,,,,,,
360,-0.0,0.0,0.0,,,,,,,
361,-0.0,0.0,0.0,,,,,,,
361,-0.0,0.0,0.0,,,,,,,
362,-0.0,0.0,0.0,,,,,,,
362,-0.0,0.0,0.0,,,,,,,
363,-0.0,0.0,0.0,,,,,,,
363,-0.0,0.0,0.0,,,,,,,
364,-0.0,0.0,0.0,,,,,,,
364,-0.0,0.0,0.0,,,,,,,
365,-0.0,0.0,0.0,,,,,,,
365,-0.0,0.0,0.0,,,,,,,
366,-0.0,0.0,0.0,,,,,,,
366,-0.0,0.0,0.0,,,,,,,
367,-0.0,0.0,0.0,,,,,,,
367,-0.0,0.0,0.0,,,,,,,
368,-0.0,0.0,0.0,,,,,,,
368,-0.0,0.0,0.0,,,,,,,
369,-0.0,0.0,0.0,,,,,,,
369,-0.0,0.0,0.0,,,,,,,
370,-0.0,0.0,0.0,,,,,,,
370,-0.0,0.0,0.0,,,,,,,
371,-0.0,0.0,0.0,,,,,,,
371,-0.0,0.0,0.0,,,,,,,
372,-0.0,0.0,0.0,,,,,,,
372,-0.0,0.0,0.0,,,,,,,
373,-0.0,0.0,0.0,,,,,,,
373,-0.0,0.0,0.0,,,,,,,
374,-0.0,0.0,0.0,,,,,,,
374,-0.0,0.0,0.0,,,,,,,
375,-0.0,0.0,0.0,,,,,,,
375,-0.0,0.0,0.0,,,,,,,
376,-0.0,0.0,0.0,,,,,,,
376,-0.0,0.0,0.0,,,,,,,
377,-0.0,0.0,0.0,,,,,,,
377,-0.0,0.0,0.0,,,,,,,
378,-0.0,0.0,0.0,,,,,,,
378,-0.0,0.0,0.0,,,,,,,
379,-0.0,0.0,0.0,,,,,,,
379,-0.0,0.0,0.0,,,,,,,
380,-0.0,0.0,0.0,,,,,,,
380,-0.0,0.0,0.0,,,,,,,
381,-0.0,0.0,0.0,,,,,,,
381,-0.0,0.0,0.0,,,,,,,
382,-0.0,0.0,0.0,,,,,,,
382,-0.0,0.0,0.0,,,,,,,
383,-0.0,0.0,0.0,,,,,,,
383,-0.0,0.0,0.0,,,,,,,
384,-0.0,0.0,0.0,,,,,,,
384,-0.0,0.0,0.0,,,,,,,
385,-0.0,0.0,0.0,,,,,,,
385,-0.0,0.0,0.0,,,,,,,
386,-0.0,0.0,0.0,,,,,,,
386,-0.0,0.0,0.0,,,,,,,
387,-0.0,0.0,0.0,,,,,,,
387,-0.0,0.0,0.0,,,,,,,
388,-0.0,0.0,0.0,,,,,,,
388,-0.0,0.0,0.0,,,,,,,
389,-0.0,0.0,0.0,,,,,,,
389,-0.0,0.0,0.0,,,,,,,
390,-0.0,0.0,0.0,,,,,,,
390,-0.0,0.0,0.0,,,,,,,
391,-0.0,0.0,0.0,,,,,,,
391,-0.0,49.01907051730455,49.01907051730455,,,,,,,
392,-0.0,49.01907051730455,49.01907051730455,,,,,,,
392,-0.0,90.06177463985512,90.06177463985512,,,,,,,
393,-0.0,90.06177463985512,90.06177463985512,,,,,,,
393,-0.0,45.082239268571996,45.082239268571996,,,,,,,
394,-0.0,45.082239268571996,45.082239268571996,,,,,,,
394,-0.0,35.86524614993024,35.86524614993024,,,,,,,
395,-0.0,35.86524614993024,35.86524614993024,,,,,,,
395,-0.0,26.821849884228097,26.821849884228097,,,,,,,
396,-0.0,26.821849884228097,26.821849884228097,,,,,,,
396,-0.0,17.754777189106704,17.754777189106704,,,,,,,
397,-0.0,17.754777189106704,17.754777189106704,,,,,,,
397,-0.0,18.17640849841919,18.17640849841919,,,,,,,
398,-0.0,18.17640849841919,18.17640849841919,,,,,,,
398,-0.0,6.68195645739655,6.68195645739655,,,,,,,
399,-0.0,6.68195645739655,6.68195645739655,,,,,,,
399,-0.0,5.000407360302864,5.000407360302864,,,,,,,
400,-0.0,5.000407360302864,5.000407360302864,,,,,,,
400,-0.0,2.4835711020949143,2.4835711020949143,,,,,,,
401,-0.0,2.4835711020949143,2.4835711020949143,,,,,,,
401,-0.0,0.7244464793963692,0.7244464793963692,,,,,,,
402,-0.0,0.7244464793963692,0.7244464793963692,,,,,,,
402,-0.0,17.985929124310193,17.985929124310193,,,,,,,
403,-0.0,17.985929124310193,17.985929124310193,,,,,,,
403,-0.0,33.35104565545803,33.35104565545803,,,,,,,
404,-0.0,33.35104565545803,33.35104565545803,,,,,,,
404,-0.0,36.379674520421446,36.379674520421446,,,,,,,
405,-0.0,36.379674520421446,36.379674520421446,,,,,,,
405,-0.0,40.06974375044664,40.06974375044664,,,,,,,
406,-0.0,40.06974375044664,40.06974375044664,,,,,,,
406,-0.0,42.19698686199195,42.19698686199195,,,,,,,
407,-0.0,42.19698686199195,42.19698686199195,,,,,,,
407,-0.0,0.0,0.0,,,,,,,
408,-0.0,0.0,0.0,,,,,,,
408,-0.0,0.0,0.0,,,,,,,
409,-0.0,0.0,0.0,,,,,,,
409,-0.0,0.0,0.0,,,,,,,
410,-0.0,0.0,0.0,,,,,,,
410,-0.0,0.0,0.0,,,,,,,
411,-0.0,0.0,0.0,,,,,,,
411,-0.0,0.0,0.0,,,,,,,
412,-0.0,0.0,0.0,,,,,,,
412,-0.0,0.0,0.0,,,,,,,
413,-0.0,0.0,0.0,,,,,,,
413,-0.0,0.0,0.0,,,,,,,
414,-0.0,0.0,0.0,,,,,,,
414,-0.0,0.0,0.0,,,,,,,
415,-0.0,0.0,0.0,,,,,,,
415,-0.0,21.478747794077698,21.478747794077698,,,,,,,
416,-0.0,21.478747794077698,21.478747794077698,,,,,,,
416,-0.0,62.125405693233326,62.125405693233326,,,,,,,
417,-0.0,62.125405693233326,62.125405693233326,,,,,,,
417,-0.0,18.868955419982843,18.868955419982843,,,,,,,
418,-0.0,18.868955419982843,18.868955419982843,,,,,,,
418,-0.0,8.924764175493022,8.924764175493022,,,,,,,
419,-0.0,8.924764175493022,8.924764175493022,,,,,,,
419,-0.8814614946240924,0.0,-0.8814614946240924,,,,,,,
420,-0.8814614946240924,0.0,-0.8814614946240924,,,,,,,
420,-0.0,2.3882064434839796,2.3882064434839796,,,,,,,
421,-0.0,2.3882064434839796,2.3882064434839796,,,,,,,
421,-0.0,3.1508510471574143,3.1508510471574143,,,,,,,
422,-0.0,3.1508510471574143,3.1508510471574143,,,,,,,
422,-19.4232099885603,0.0,-19.4232099885603,,,,,,,
423,-19.4232099885603,0.0,-19.4232099885603,,,,,,,
423,-29.365954966975494,0.0,-29.365954966975494,,,,,,,
424,-29.365954966975494,0.0,-29.365954966975494,,,,,,,
424,-40.60009670466372,0.0,-40.60009670466372,,,,,,,
425,-40.60009670466372,0.0,-40.60009670466372,,,,,,,
425,-43.28191000293093,0.0,-43.28191000293093,,,,,,,
426,-43.28191000293093,0.0,-43.28191000293093,,,,,,,
426,-0.0,0.0,0.0,,,,,,,
427,-0.0,0.0,0.0,,,,,,,
427,-0.0,0.0,0.0,,,,,,,
428,-0.0,0.0,0.0,,,,,,,
428,-0.0,7.091408720481859,7.091408720481859,,,,,,,
429,-0.0,7.091408720481859,7.091408720481859,,,,,,,
429,-0.0,11.672093427970527,11.672093427970527,,,,,,,
430,-0.0,11.672093427970527,11.672093427970527,,,,,,,
430,-0.0,15.320376713943897,15.320376713943897,,,,,,,
431,-0.0,15.320376713943897,15.320376713943897,,,,,,,
431,-0.0,0.0,0.0,,,,,,,
432,-0.0,0.0,0.0,,,,,,,
432,-0.0,0.0,0.0,,,,,,,
433,-0.0,0.0,0.0,,,,,,,
433,-0.0,0.0,0.0,,,,,,,
434,-0.0,0.0,0.0,,,,,,,
434,-0.0,0.0,0.0,,,,,,,
435,-0.0,0.0,0.0,,,,,,,
435,-0.0,0.0,0.0,,,,,,,
436,-0.0,0.0,0.0,,,,,,,
436,-0.0,0.0,0.0,,,,,,,
437,-0.0,0.0,0.0,,,,,,,
437,-0.0,0.0,0.0,,,,,,,
438,-0.0,0.0,0.0,,,,,,,
438,-0.0,0.0,0.0,,,,,,,
439,-0.0,0.0,0.0,,,,,,,
439,-15.284713067947061,0.0,-15.284713067947061,,,,,,,
440,-15.284713067947061,0.0,-15.284713067947061,,,,,,,
440,-0.0,13.080909144719431,13.080909144719431,,,,,,,
441,-0.0,13.080909144719431,13.080909144719431,,,,,,,
441,-0.0,0.0,0.0,,,,,,,
442,-0.0,0.0,0.0,,,,,,,
442,-30.652980284468192,0.0,-30.652980284468192,,,,,,,
443,-30.652980284468192,0.0,-30.652980284468192,,,,,,,
443,-15.03342139954435,0.0,-15.03342139954435,,,,,,,
444,-15.03342139954435,0.0,-15.03342139954435,,,,,,,
444,-18.47940908479002,0.0,-18.47940908479002,,,,,,,
445,-18.47940908479002,0.0,-18.47940908479002,,,,,,,
445,-23.246499463225067,0.0,-23.246499463225067,,,,,,,
446,-23.246499463225067,0.0,-23.246499463225067,,,,,,,
446,-24.071277929430856,0.0,-24.071277929430856,,,,,,,
447,-24.071277929430856,0.0,-24.071277929430856,,,,,,,
447,-45.56466365382693,0.0,-45.56466365382693,,,,,,,
448,-45.56466365382693,0.0,-45.56466365382693,,,,,,,
448,-84.97851002082788,0.0,-84.97851002082788,,,,,,,
449,-84.97851002082788,0.0,-84.97851002082788,,,,,,,
449,-90.15436332270714,0.0,-90.15436332270714,,,,,,,
450,-90.15436332270714,0.0,-90.15436332270714,,,,,,,
450,-46.46975080425473,0.0,-46.46975080425473,,,,,,,
451,-46.46975080425473,0.0,-46.46975080425473,,,,,,,
451,-7.5711715786188085,0.0,-7.5711715786188085,,,,,,,
452,-7.5711715786188085,0.0,-7.5711715786188085,,,,,,,
452,-2.46562563203989,0.0,-2.46562563203989,,,,,,,
453,-2.46562563203989,0.0,-2.46562563203989,,,,,,,
453,-0.8793155141137478,0.0,-0.8793155141137478,,,,,,,
454,-0.8793155141137478,0.0,-0.8793155141137478,,,,,,,
454,-2.359611545470206,0.0,-2.359611545470206,,,,,,,
455,-2.359611545470206,0.0,-2.359611545470206,,,,,,,
455,-0.0,0.0,0.0,,,,,,,
456,-0.0,0.0,0.0,,,,,,,
456,-0.0,0.0,0.0,,,,,,,
457,-0.0,0.0,0.0,,,,,,,
457,-0.0,0.0,0.0,,,,,,,
458,-0.0,0.0,0.0,,,,,,,
458,-0.0,0.0,0.0,,,,,,,
459,-0.0,0.0,0.0,,,,,,,
459,-0.0,0.0,0.0,,,,,,,
460,-0.0,0.0,0.0,,,,,,,
460,-0.0,0.0,0.0,,,,,,,
461,-0.0,0.0,0.0,,,,,,,
461,-0.0,0.0,0.0,,,,,,,
462,-0.0,0.0,0.0,,,,,,,
462,-0.0,0.0,0.0,,,,,,,
463,-0.0,0.0,0.0,,,,,,,
463,-0.21592239919201311,0.0,-0.21592239919201311,,,,,,,
464,-0.21592239919201311,0.0,-0.21592239919201311,,,,,,,
464,-17.53398544884371,0.0,-17.53398544884371,,,,,,,
465,-17.53398544884371,0.0,-17.53398544884371,,,,,,,
465,-37.26753468682438,0.0,-37.26753468682438,,,,,,,
466,-37.26753468682438,0.0,-37.26753468682438,,,,,,,
466,-36.66116272471926,0.0,-36.66116272471926,,,,,,,
467,-36.66116272471926,0.0,-36.66116272471926,,,,,,,
467,-17.13171345410363,0.0,-17.13171345410363,,,,,,,
468,-17.13171345410363,0.0,-17.13171345410363,,,,,,,
468,-20.582734920793317,0.0,-20.582734920793317,,,,,,,
469,-20.582734920793317,0.0,-20.582734920793317,,,,,,,
469,-31.044588610622917,0.0,-31.044588610622917,,,,,,,
470,-31.044588610622917,0.0,-31.044588610622917,,,,,,,
470,-37.60731493429563,0.0,-37.60731493429563,,,,,,,
471,-37.60731493429563,0.0,-37.60731493429563,,,,,,,
471,-79.97221567285241,0.0,-79.97221567285241,,,,,,,
472,-79.97221567285241,0.0,-79.97221567285241,,,,,,,
472,-94.15853775952473,0.0,-94.15853775952473,,,,,,,
473,-94.15853775952473,0.0,-94.15853775952473,,,,,,,
473,-96.60654515651055,0.0,-96.60654515651055,,,,,,,
474,-96.60654515651055,0.0,-96.60654515651055,,,,,,,
474,-48.92934914535507,0.0,-48.92934914535507,,,,,,,
475,-48.92934914535507,0.0,-48.92934914535507,,,,,,,
475,-11.854654651613053,0.0,-11.854654651613053,,,,,,,
476,-11.854654651613053,0.0,-11.854654651613053,,,,,,,
476,-2.906571639742634,0.0,-2.906571639742634,,,,,,,
477,-2.906571639742634,0.0,-2.906571639742634,,,,,,,
477,-3.1957921889863616,0.0,-3.1957921889863616,,,,,,,
478,-3.1957921889863616,0.0,-3.1957921889863616,,,,,,,
