Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building1_dhw:EFT [C],building1_dhw:ExFT [C],building1_dhw:Q_htg [W],building1_dhw:Q_clg [W],building1_dhw:Q_net [W],building1_dhw:M_flow [kg/s],building1_dhw:P_hp_htg [W],building1_dhw:P_hp_clg [W],building1_dhw:P_hp_tot [W],building1_dhw:P_pump [W],building1_dhw:Q_src_clg [W],building1_dhw:Q_src_htg [W],building1_dhw:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],building2_dhw:EFT [C],building2_dhw:ExFT [C],building2_dhw:Q_htg [W],building2_dhw:Q_clg [W],building2_dhw:Q_net [W],building2_dhw:M_flow [kg/s],building2_dhw:P_hp_htg [W],building2_dhw:P_hp_clg [W],building2_dhw:P_hp_tot [W],building2_dhw:P_pump [W],building2_dhw:Q_src_clg [W],building2_dhw:Q_src_htg [W],building2_dhw:Q_src_het [W],building3_htg_clg:EFT [C],building3_htg_clg:ExFT [C],building3_htg_clg:Q_htg [W],building3_htg_clg:Q_clg [W],building3_htg_clg:Q_net [W],building3_htg_clg:M_flow [kg/s],building3_htg_clg:P_hp_htg [W],building3_htg_clg:P_hp_clg [W],building3_htg_clg:P_hp_tot [W],building3_htg_clg:P_pump [W],building3_htg_clg:Q_src_clg [W],building3_htg_clg:Q_src_htg [W],building3_htg_clg:Q_src_het [W],building3_dhw:EFT [C],building3_dhw:ExFT [C],building3_dhw:Q_htg [W],building3_dhw:Q_clg [W],building3_dhw:Q_net [W],building3_dhw:M_flow [kg/s],building3_dhw:P_hp_htg [W],building3_dhw:P_hp_clg [W],building3_dhw:P_hp_tot [W],building3_dhw:P_pump [W],building3_dhw:Q_src_clg [W],building3_dhw:Q_src_htg [W],building3_dhw:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:ExFT Mixed Loop [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],ghe2:EFT [C],ghe2:ExFT [C],ghe2:ExFT Mixed Loop [C],ghe2:MFT [C],ghe2:Q [W/m],ghe2:Q_tot [W],ghe3:EFT [C],ghe3:ExFT [C],ghe3:ExFT Mixed Loop [C],ghe3:MFT [C],ghe3:Q [W/m],ghe3:Q_tot [W],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
3550.0000,7.6164,8.8620,9134.7000,32934.0000,-23799.3000,2.0392,2096.0885,4753.4099,6849.4983,99.5936,37687.4099,7038.6115,-30648.7983,8.8620,8.4319,14448.3000,0.0000,14448.3000,0.5704,3865.8302,0.0000,3865.8302,27.8584,0.0000,10582.4698,10582.4698,8.4319,8.7107,0.0000,5946.2000,-5946.2000,0.3099,0.0000,913.6494,913.6494,15.1373,6859.8494,0.0000,-6859.8494,8.7107,8.6992,387.1000,0.0000,387.1000,0.0153,103.8099,0.0000,103.8099,0.7485,0.0000,283.2901,283.2901,8.6992,9.5148,0.0000,17297.3000,-17297.3000,0.9481,0.0000,2772.0702,2772.0702,46.3054,20069.3702,0.0000,-20069.3702,9.5148,9.2312,9493.0000,0.0000,9493.0000,0.3699,2515.2710,0.0000,2515.2710,18.0676,0.0000,6977.7290,6977.7290,9.2312,7.3388,8.2850,8.2850,1.5522,23282.7982,8.2850,6.8298,7.8970,7.5574,1.1936,9548.5931,7.8970,6.6947,7.6164,7.2958,0.9861,6902.8415,6.3795,498.5060,-22714.4000,39734.2328
3551.0000,7.5561,8.7577,10086.5000,29523.8000,-19437.3000,1.9416,2317.0857,4256.5102,6573.5960,94.8244,33780.3102,7769.4143,-26010.8960,8.7577,8.2691,14448.1000,0.0000,14448.1000,0.5729,3871.8561,0.0000,3871.8561,27.9818,0.0000,10576.2439,10576.2439,8.2691,8.5690,0.0000,5628.6000,-5628.6000,0.2932,0.0000,863.6942,863.6942,14.3175,6492.2942,0.0000,-6492.2942,8.5690,8.5556,397.5000,0.0000,397.5000,0.0158,106.8273,0.0000,106.8273,0.7719,0.0000,290.6727,290.6727,8.5556,9.2500,0.0000,12957.4000,-12957.4000,0.7104,0.0000,2074.9086,2074.9086,34.6931,15032.3086,0.0000,-15032.3086,9.2500,9.0704,5297.6000,0.0000,5297.6000,0.2077,1409.2150,0.0000,1409.2150,10.1425,0.0000,3888.3850,3888.3850,9.0704,7.3122,8.1913,8.1913,1.2686,19029.0076,8.1913,6.8108,7.8232,7.5010,0.9961,7968.9191,7.8232,6.6784,7.5561,7.2508,0.8260,5782.1829,5.6123,438.5546,-17880.1000,32780.1096
3552.0000,7.5058,8.6591,11009.3000,26913.7000,-15904.4000,1.8787,2531.4329,3876.6547,6408.0876,91.7530,30790.3547,8477.8671,-22312.4876,8.6591,8.1127,14447.9000,0.0000,14447.9000,0.5740,3877.5605,0.0000,3877.5605,28.0336,0.0000,10570.3395,10570.3395,8.1127,8.4132,0.0000,5040.5000,-5040.5000,0.2624,0.0000,772.4840,772.4840,12.8161,5812.9840,0.0000,-5812.9840,8.4132,8.3986,386.0000,0.0000,386.0000,0.0154,103.9815,0.0000,103.9815,0.7515,0.0000,282.0185,282.0185,8.3986,8.9994,0.0000,10019.2000,-10019.2000,0.5493,0.0000,1603.0605,1603.0605,26.8290,11622.2605,0.0000,-11622.2605,8.9994,8.9378,1626.5000,0.0000,1626.5000,0.0641,434.2935,0.0000,434.2935,3.1285,0.0000,1192.2065,1192.2065,8.9378,7.2919,8.1148,8.1148,1.0614,15920.9893,8.1148,6.7927,7.7623,7.4538,0.8526,6820.5536,7.7623,6.6631,7.5058,7.2127,0.7088,4961.5636,5.0159,391.9479,-14503.7000,27703.1065
3553.0000,7.4603,8.5084,11900.3000,24659.3000,-12759.0000,1.8302,2738.6188,3548.9953,6287.6141,89.3829,28208.2953,9161.6812,-19046.6141,8.5084,7.9284,14418.9000,0.0000,14418.9000,0.5739,3878.5982,0.0000,3878.5982,28.0267,0.0000,10540.3018,10540.3018,7.9284,8.2031,0.0000,4328.9000,-4328.9000,0.2253,0.0000,662.4746,662.4746,11.0023,4991.3746,0.0000,-4991.3746,8.2031,8.1872,395.2000,0.0000,395.2000,0.0158,106.7997,0.0000,106.7997,0.7716,0.0000,288.4003,288.4003,8.1872,8.7217,0.0000,8374.4000,-8374.4000,0.4592,0.0000,1338.4450,1338.4450,22.4275,9712.8450,0.0000,-9712.8450,8.7217,8.6844,926.1000,0.0000,926.1000,0.0366,248.3143,0.0000,248.3143,1.7892,0.0000,677.7857,677.7857,8.6844,7.3839,8.0342,8.0342,0.7878,11816.3005,8.0342,6.7952,7.7038,7.4147,0.7505,6003.8029,7.7038,6.6604,7.4603,7.1821,0.6320,4424.1583,4.7115,368.1604,-9722.1000,22244.2617
3554.0000,7.4173,8.3556,12803.2000,22641.3000,-9838.1000,1.7932,2948.7578,3256.0251,6204.7829,87.5770,25897.3251,9854.4422,-16042.8829,8.3556,7.7398,14416.9000,0.0000,14416.9000,0.5753,3887.0443,0.0000,3887.0443,28.0988,0.0000,10529.8557,10529.8557,7.7398,7.9831,0.0000,3609.3000,-3609.3000,0.1877,0.0000,551.5628,551.5628,9.1691,4160.8628,0.0000,-4160.8628,7.9831,7.9666,386.7000,0.0000,386.7000,0.0155,104.8530,0.0000,104.8530,0.7579,0.0000,281.8470,281.8470,7.9666,8.4211,0.0000,6701.2000,-6701.2000,0.3675,0.0000,1069.8785,1069.8785,17.9498,7771.0785,0.0000,-7771.0785,8.4211,8.4039,402.4000,0.0000,402.4000,0.0160,108.3863,0.0000,108.3863,0.7813,0.0000,294.0137,294.0137,8.4039,7.5037,7.9538,7.9538,0.5131,7696.2447,7.9538,6.8043,7.6473,7.3791,0.6552,5241.2244,7.6473,6.6618,7.4173,7.1545,0.5617,3931.5636,4.4330,346.4013,-4942.6000,16869.0327
3555.0000,7.3774,8.1795,13776.4000,20760.2000,-6983.8000,1.7668,3175.2556,2983.3520,6158.6076,86.2862,23743.5520,10601.1444,-13142.4076,8.1795,7.5373,14421.1000,0.0000,14421.1000,0.5771,3898.5837,0.0000,3898.5837,28.1846,0.0000,10522.5163,10522.5163,7.5373,7.7529,0.0000,3065.0000,-3065.0000,0.1594,0.0000,467.6909,467.6909,7.7828,3532.6909,0.0000,-3532.6909,7.7529,7.7354,394.9000,0.0000,394.9000,0.0159,107.4533,0.0000,107.4533,0.7770,0.0000,287.4467,287.4467,7.7354,8.1183,0.0000,5411.7000,-5411.7000,0.2969,0.0000,863.0898,863.0898,14.4987,6274.7898,0.0000,-6274.7898,8.1183,8.1004,402.4000,0.0000,402.4000,0.0161,108.8856,0.0000,108.8856,0.7855,0.0000,293.5144,293.5144,8.1004,7.6491,7.8748,7.8748,0.2465,3697.2676,7.8748,6.8199,7.5935,7.3474,0.5761,4608.9719,7.5935,6.6675,7.3774,7.1305,0.5057,3540.0943,4.2481,331.9555,-242.1000,11846.3339
3556.0000,7.3529,8.1581,14764.2000,21862.3000,-7098.1000,1.8765,3404.4799,3140.3413,6544.8212,91.6455,25002.6413,11359.7201,-13642.9212,8.1581,7.5371,14423.1000,0.0000,14423.1000,0.5790,3900.3929,0.0000,3900.3929,28.2787,0.0000,10522.7071,10522.7071,7.5371,7.7352,33.1000,2934.1000,-2901.0000,0.1545,7.6077,447.7160,455.3237,7.5478,3381.8160,25.4923,-3356.3237,7.7352,7.7185,387.9000,0.0000,387.9000,0.0157,105.5773,0.0000,105.5773,0.7665,0.0000,282.3227,282.3227,7.7185,8.0499,0.0000,4842.2000,-4842.2000,0.2657,0.0000,772.2050,772.2050,12.9760,5614.4050,0.0000,-5614.4050,8.0499,8.0100,925.6000,0.0000,925.6000,0.0372,250.7197,0.0000,250.7197,1.8168,0.0000,674.8803,674.8803,8.0100,7.6459,7.8280,7.8280,0.2056,3084.5235,7.8280,6.8259,7.5608,7.3270,0.5660,4527.6306,7.5608,6.6700,7.3529,7.1154,0.5031,3521.5829,4.3930,343.2751,895.3000,11133.7370
3557.0000,7.3197,7.9411,15858.0000,20640.1000,-4782.1000,1.8871,3658.9641,2963.0062,6621.9703,92.1649,23603.1062,12199.0359,-11404.0703,7.9411,7.3684,14422.9000,0.0000,14422.9000,0.5792,3913.2493,0.0000,3913.2493,28.2893,0.0000,10509.6507,10509.6507,7.3684,7.4997,999.4000,2757.5000,-1758.1000,0.2058,230.4134,420.2659,650.6793,10.0518,3177.7659,768.9866,-2408.7793,7.4997,7.4785,534.9000,0.0000,534.9000,0.0216,146.1134,0.0000,146.1134,1.0573,0.0000,388.7866,388.7866,7.4785,7.8003,0.0000,5094.9000,-5094.9000,0.2796,0.0000,811.6728,811.6728,13.6535,5906.5728,0.0000,-5906.5728,7.8003,7.6045,4936.2000,0.0000,4936.2000,0.1986,1342.1801,0.0000,1342.1801,9.7011,0.0000,3594.0199,3594.0199,7.6045,7.8787,7.7416,7.7416,-0.1678,-2516.4265,7.7416,6.8715,7.5096,7.3065,0.5323,4258.2387,7.5096,6.6957,7.3197,7.1026,0.4979,3485.0484,4.7581,371.8027,8258.9000,5226.8606
3558.0000,7.3348,8.2409,21768.0000,37184.2000,-15416.2000,2.9922,5021.1812,5339.4628,10360.6440,146.1330,42523.6628,16746.8188,-25776.8440,8.2409,7.8708,14422.6000,0.0000,14422.6000,0.5815,3895.3560,0.0000,3895.3560,28.4010,0.0000,10527.2440,10527.2440,7.8708,7.9161,2126.6000,2539.1000,-412.5000,0.2654,485.8120,388.4010,874.2130,12.9610,2927.5010,1640.7880,-1286.7130,7.9161,7.9061,389.3000,0.0000,389.3000,0.0158,105.6659,0.0000,105.6659,0.7729,0.0000,283.6341,283.6341,7.9061,8.1961,0.0000,7114.7000,-7114.7000,0.3905,0.0000,1135.5738,1135.5738,19.0712,8250.2738,0.0000,-8250.2738,8.1961,7.7698,16619.4000,0.0000,16619.4000,0.6718,4491.7378,0.0000,4491.7378,32.8116,0.0000,12127.6622,12127.6622,7.7698,7.6994,7.7346,7.7346,0.0668,1001.7766,7.7346,6.9184,7.5169,7.3265,0.7740,6191.6740,7.5169,6.7364,7.3348,7.1267,0.7402,5181.3619,7.3759,576.3618,8487.9000,12374.8126
3559.0000,7.3689,8.6254,17922.0000,44585.7000,-26663.7000,3.0962,4131.4086,6406.2199,10537.6286,151.2145,50991.9199,13790.5914,-37201.3286,8.6254,8.2691,14422.5000,0.0000,14422.5000,0.5784,3872.7140,0.0000,3872.7140,28.2460,0.0000,10549.7860,10549.7860,8.2691,8.3320,1186.2000,2410.8000,-1224.6000,0.1991,269.0351,369.9311,638.9662,9.7231,2780.7311,917.1649,-1863.5662,8.3320,8.3223,393.6000,0.0000,393.6000,0.0159,106.1593,0.0000,106.1593,0.7754,0.0000,287.4407,287.4407,8.3223,8.6929,0.0000,9459.8000,-9459.8000,0.5190,0.0000,1512.9564,1512.9564,25.3457,10972.7564,0.0000,-10972.7564,8.6929,8.2563,17665.7000,0.0000,17665.7000,0.7090,4738.7440,0.0000,4738.7440,34.6258,0.0000,12926.9560,12926.9560,8.2563,7.3898,7.8231,7.8231,0.8551,12826.6611,7.8231,6.8692,7.5687,7.3461,0.9414,7531.3796,7.5687,6.7125,7.3689,7.1406,0.8450,5914.8066,7.6763,599.8333,-4866.3000,26272.8473
3560.0000,7.3945,8.8502,14990.8000,49290.1000,-34299.3000,3.1331,3454.0611,7085.4341,10539.4952,153.0132,56375.5341,11536.7389,-44838.7952,8.8502,8.3952,19136.8000,0.0000,19136.8000,0.7621,5121.2076,0.0000,5121.2076,37.2196,0.0000,14015.5924,14015.5924,8.3952,8.4870,45.1000,2481.4000,-2436.3000,0.1320,10.2057,381.1577,391.3633,6.4450,2862.5577,34.8943,-2827.6633,8.4870,8.4778,388.3000,0.0000,388.3000,0.0155,104.4843,0.0000,104.4843,0.7592,0.0000,283.8157,283.8157,8.4778,8.8942,0.0000,11055.5000,-11055.5000,0.6063,0.0000,1769.6090,1769.6090,29.6096,12825.1090,0.0000,-12825.1090,8.8942,8.4906,16968.2000,0.0000,16968.2000,0.6749,4537.8671,0.0000,4537.8671,32.9619,0.0000,12430.3329,12430.3329,8.4906,7.2761,7.8833,7.8833,1.2469,18703.8359,7.8833,6.8433,7.6060,7.3633,1.0678,8542.5895,7.6060,6.6995,7.3945,7.1527,0.9308,6515.2657,7.9858,624.0207,-11297.8000,33761.6910
3561.0000,7.4406,9.1536,10517.8000,55978.0000,-45460.2000,3.1677,2421.3486,8053.5457,10474.8943,154.7042,64031.5457,8096.4514,-55935.0943,9.1536,8.6172,23875.8000,0.0000,23875.8000,0.9470,6360.3790,0.0000,6360.3790,46.2503,0.0000,17515.4210,17515.4210,8.6172,8.7072,0.0000,2546.4000,-2546.4000,0.1326,0.0000,391.8719,391.8719,6.4766,2938.2719,0.0000,-2938.2719,8.7072,8.6985,386.7000,0.0000,386.7000,0.0154,103.7083,0.0000,103.7083,0.7540,0.0000,282.9917,282.9917,8.6985,9.2117,0.0000,14443.3000,-14443.3000,0.7920,0.0000,2314.6780,2314.6780,38.6781,16757.9780,0.0000,-16757.9780,9.2117,8.8774,14875.6000,0.0000,14875.6000,0.5896,3959.3297,0.0000,3959.3297,28.7933,0.0000,10916.2703,10916.2703,8.8774,7.1018,7.9896,7.9896,1.9327,28989.9074,7.9896,6.8023,7.6730,7.3960,1.2924,10338.9973,7.6730,6.6772,7.4406,7.1751,1.0839,7587.4350,8.4664,661.5756,-23311.8000,46916.3397
3562.0000,7.4809,9.1653,10472.4000,59934.2000,-49461.8000,3.3443,2409.0955,8629.0212,11038.1167,163.3299,68563.2212,8063.3045,-60499.9167,9.1653,8.5812,28595.4000,0.0000,28595.4000,1.1281,7616.3195,0.0000,7616.3195,55.0955,0.0000,20979.0805,20979.0805,8.5812,8.6677,0.0000,2693.5000,-2693.5000,0.1404,0.0000,414.3825,414.3825,6.8548,3107.8825,0.0000,-3107.8825,8.6677,8.6597,394.6000,0.0000,394.6000,0.0157,105.8899,0.0000,105.8899,0.7663,0.0000,288.7101,288.7101,8.6597,9.2775,0.0000,19126.0000,-19126.0000,1.0485,0.0000,3064.4606,3064.4606,51.2093,22190.4606,0.0000,-22190.4606,9.2775,9.0020,13480.6000,0.0000,13480.6000,0.5313,3584.5028,0.0000,3584.5028,25.9468,0.0000,9896.0972,9896.0972,9.0020,7.1169,8.0594,8.0594,2.2569,33853.2311,8.0594,6.8036,7.7245,7.4315,1.5036,12028.9906,7.7245,6.6802,7.4809,7.2024,1.2503,8752.1324,9.3124,727.6863,-28810.7000,54634.3541
3563.0000,7.5294,9.2315,10474.9000,63033.4000,-52558.5000,3.4850,2407.5021,9083.2385,11490.7406,170.2021,72116.6385,8067.3979,-64049.2406,9.2315,8.6737,28595.2000,0.0000,28595.2000,1.1279,7608.7209,0.0000,7608.7209,55.0837,0.0000,20986.4791,20986.4791,8.6737,8.7784,0.0000,3413.4000,-3413.4000,0.1779,0.0000,525.5515,525.5515,8.6861,3938.9515,0.0000,-3938.9515,8.7784,8.7691,481.3000,0.0000,481.3000,0.0192,128.9402,0.0000,128.9402,0.9354,0.0000,352.3598,352.3598,8.7691,9.4814,0.0000,23100.2000,-23100.2000,1.2665,0.0000,3703.5080,3703.5080,61.8519,26803.7080,0.0000,-26803.7080,9.4814,9.2692,10865.0000,0.0000,10865.0000,0.4277,2880.2324,0.0000,2880.2324,20.8882,0.0000,7984.7676,7984.7676,9.2692,7.0440,8.1566,8.1566,2.7911,41866.0917,8.1566,6.7848,7.7908,7.4707,1.7207,13765.5726,7.7908,6.6704,7.5294,7.2306,1.4052,9836.5469,9.7561,762.3536,-39130.6000,65468.2112
3564.0000,7.5721,9.2915,10467.0000,65737.6000,-55270.6000,3.6073,2403.7794,9480.3081,11884.0875,176.1732,75217.9081,8063.2206,-67154.6875,9.2915,8.7540,28595.1000,0.0000,28595.1000,1.1266,7601.8634,0.0000,7601.8634,55.0192,0.0000,20993.2366,20993.2366,8.7540,8.8554,0.0000,3431.6000,-3431.6000,0.1788,0.0000,528.7208,528.7208,8.7346,3960.3208,0.0000,-3960.3208,8.8554,8.8463,488.5000,0.0000,488.5000,0.0194,130.7175,0.0000,130.7175,0.9475,0.0000,357.7825,357.7825,8.8463,9.6306,0.0000,26398.4000,-26398.4000,1.4472,0.0000,4234.1652,4234.1652,70.6774,30632.5652,0.0000,-30632.5652,9.6306,9.4522,9470.0000,0.0000,9470.0000,0.3715,2504.8586,0.0000,2504.8586,18.1413,0.0000,6965.1414,6965.1414,9.4522,7.0232,8.2377,8.2377,3.1623,47433.9941,8.2377,6.7760,7.8479,7.5068,1.9030,15224.3411,7.8479,6.6658,7.5721,7.2569,1.5390,10773.0272,10.1260,791.2637,-46547.0000,73431.3625
3565.0000,7.6129,9.3434,10571.2000,68473.7000,-57902.5000,3.7377,2425.8722,9882.2679,12308.1401,182.5446,78355.9679,8145.3278,-70210.6401,9.3434,8.8258,28594.9000,0.0000,28594.9000,1.1254,7595.9245,0.0000,7595.9245,54.9607,0.0000,20998.9755,20998.9755,8.8258,8.9281,0.0000,3594.8000,-3594.8000,0.1874,0.0000,554.2136,554.2136,9.1519,4149.0136,0.0000,-4149.0136,8.9281,8.9167,630.0000,0.0000,630.0000,0.0250,168.3973,0.0000,168.3973,1.2203,0.0000,461.6027,461.6027,8.9167,9.7556,0.0000,29332.7000,-29332.7000,1.6079,0.0000,4706.7461,4706.7461,78.5293,34039.4461,0.0000,-34039.4461,9.7556,9.6028,8423.7000,0.0000,8423.7000,0.3296,2223.9719,0.0000,2223.9719,16.0950,0.0000,6199.7281,6199.7281,9.6028,7.0211,8.3120,8.3120,3.4917,52376.1653,8.3120,6.7730,7.9016,7.5425,2.0814,16650.8418,7.9016,6.6645,7.6129,7.2830,1.6731,11711.7445,10.5194,822.0043,-53181.4000,80738.7516
3566.0000,7.6469,9.3876,10713.1000,70376.7000,-59663.6000,3.8327,2456.8874,10163.2408,12620.1282,187.1817,80539.9408,8256.2126,-72283.7282,9.3876,8.8818,28594.8000,0.0000,28594.8000,1.1243,7590.8787,0.0000,7590.8787,54.9105,0.0000,21003.9213,21003.9213,8.8818,8.9624,0.0000,2900.2000,-2900.2000,0.1512,0.0000,447.3475,447.3475,7.3850,3347.5475,0.0000,-3347.5475,8.9624,8.9539,482.4000,0.0000,482.4000,0.0191,128.8776,0.0000,128.8776,0.9332,0.0000,353.5224,353.5224,8.9539,9.8523,0.0000,32145.2000,-32145.2000,1.7620,0.0000,5159.1752,5159.1752,86.0549,37304.3752,0.0000,-37304.3752,9.8523,9.7215,7377.4000,0.0000,7377.4000,0.2880,1944.9456,0.0000,1944.9456,14.0653,0.0000,5432.4544,5432.4544,9.7215,7.0247,8.3731,8.3731,3.7328,55991.5432,8.3731,6.7718,7.9461,7.5725,2.2163,17730.6949,7.9461,6.6639,7.6469,7.3050,1.7748,12423.4926,10.7660,841.2732,-58254.4000,86145.7308
3567.0000,7.6676,9.3824,10853.9000,70904.0000,-60050.1000,3.8651,2488.2249,10243.2743,12731.4991,188.7665,81147.2743,8365.6751,-72781.5991,9.3824,8.8876,28594.6000,0.0000,28594.6000,1.1235,7591.4137,0.0000,7591.4137,54.8675,0.0000,21003.1863,21003.1863,8.8876,8.9461,0.0000,2151.4000,-2151.4000,0.1122,0.0000,331.8642,331.8642,5.4791,2483.2642,0.0000,-2483.2642,8.9461,8.9392,398.0000,0.0000,398.0000,0.0158,106.3555,0.0000,106.3555,0.7694,0.0000,291.6445,291.6445,8.9392,9.8825,0.0000,34497.7000,-34497.7000,1.8909,0.0000,5536.2601,5536.2601,92.3504,40033.9601,0.0000,-40033.9601,9.8825,9.7363,8423.7000,0.0000,8423.7000,0.3283,2219.7942,0.0000,2219.7942,16.0332,0.0000,6203.9058,6203.9058,9.7363,7.0694,8.4029,8.4029,3.7729,56593.0164,8.4029,6.7831,7.9709,7.5930,2.2915,18332.1990,7.9709,6.6708,7.6676,7.3209,1.8393,12874.8668,11.0036,859.8388,-59282.9000,87800.0822
3568.0000,7.6955,9.3359,11001.0000,70912.0000,-59911.0000,3.8743,2520.6418,10249.6955,12770.3373,189.2161,81161.6955,8480.3582,-72681.3373,9.3359,8.8620,28594.4000,0.0000,28594.4000,1.1235,7596.6343,0.0000,7596.6343,54.8721,0.0000,20997.7657,20997.7657,8.8620,8.9739,0.0000,4294.3000,-4294.3000,0.2239,0.0000,662.2674,662.2674,10.9368,4956.5674,0.0000,-4956.5674,8.9739,8.9675,385.7000,0.0000,385.7000,0.0153,103.0256,0.0000,103.0256,0.7459,0.0000,282.6744,282.6744,8.9675,9.9417,0.0000,37191.6000,-37191.6000,2.0386,0.0000,5969.5832,5969.5832,99.5630,43161.1832,0.0000,-43161.1832,9.9417,9.7784,9818.7000,0.0000,9818.7000,0.3825,2585.1365,0.0000,2585.1365,18.6786,0.0000,7233.5635,7233.5635,9.7784,7.1082,8.4433,8.4433,3.9436,59153.6577,8.4433,6.7973,8.0044,7.6203,2.4309,19447.2141,8.0044,6.6807,7.6955,7.3425,1.9549,13684.1972,11.4872,897.6297,-62598.1000,92285.0690
3569.0000,7.6361,8.7482,21767.7000,57733.4000,-35965.7000,3.9176,4993.0920,8335.7448,13328.8368,191.3296,66069.1448,16774.6080,-49294.5368,8.7482,8.3540,23867.8000,0.0000,23867.8000,0.9386,6397.0938,0.0000,6397.0938,45.8392,0.0000,17470.7062,17470.7062,8.3540,8.3842,0.0000,1160.0000,-1160.0000,0.0605,0.0000,178.1225,178.1225,2.9541,1338.1225,0.0000,-1338.1225,8.3842,8.3777,395.5000,0.0000,395.5000,0.0157,106.5874,0.0000,106.5874,0.7644,0.0000,288.9126,288.9126,8.3777,9.4399,0.0000,40589.2000,-40589.2000,2.2248,0.0000,6493.5142,6493.5142,108.6565,47082.7142,0.0000,-47082.7142,9.4399,9.2251,12957.5000,0.0000,12957.5000,0.5042,3437.0633,0.0000,3437.0633,24.6246,0.0000,9520.4367,9520.4367,9.2251,7.3575,8.2913,8.2913,2.7594,41391.1738,8.2913,6.8717,7.9127,7.5815,2.0975,16779.7577,7.9127,6.7271,7.6361,7.3199,1.7517,12262.2130,11.4920,898.0041,-40494.1000,70433.1446
3570.0000,7.6139,8.6013,19370.4000,47888.2000,-28517.8000,3.3287,4445.0228,6911.4546,11356.4774,162.5668,54799.6546,14925.3772,-39874.2774,8.6013,8.3402,14416.1000,0.0000,14416.1000,0.5728,3872.4060,0.0000,3872.4060,27.9766,0.0000,10543.6940,10543.6940,8.3402,8.4307,0.0000,3168.1000,-3168.1000,0.1650,0.0000,486.4187,486.4187,8.0570,3654.5187,0.0000,-3654.5187,8.4307,8.4237,386.8000,0.0000,386.8000,0.0155,104.1694,0.0000,104.1694,0.7556,0.0000,282.6306,282.6306,8.4237,9.6289,0.0000,41957.0000,-41957.0000,2.3008,0.0000,6713.9576,6713.9576,112.3670,48670.9576,0.0000,-48670.9576,9.6289,9.3516,15224.4000,0.0000,15224.4000,0.5976,4027.0253,0.0000,4027.0253,29.1859,0.0000,11197.3747,11197.3747,9.3516,7.2071,8.2794,8.2794,2.8869,43303.0568,8.2794,6.8288,7.8925,7.5541,1.9527,15621.2496,7.8925,6.6985,7.6139,7.2955,1.6074,11251.6842,10.4705,818.1814,-43615.6000,70175.9906
3571.0000,7.5838,8.4910,20504.4000,44906.2000,-24401.8000,3.2613,4707.8769,6477.5066,11185.3835,159.2787,51383.7066,15796.5231,-35587.1835,8.4910,8.2222,14423.1000,0.0000,14423.1000,0.5746,3880.7528,0.0000,3880.7528,28.0640,0.0000,10542.3472,10542.3472,8.2222,8.3337,0.0000,3792.7000,-3792.7000,0.1975,0.0000,581.7600,581.7600,9.6452,4374.4600,0.0000,-4374.4600,8.3337,8.3264,395.1000,0.0000,395.1000,0.0158,106.5611,0.0000,106.5611,0.7711,0.0000,288.5389,288.5389,8.3264,9.4927,0.0000,39444.5000,-39444.5000,2.1629,0.0000,6308.7023,6308.7023,105.6341,45753.2023,0.0000,-45753.2023,9.4927,9.2205,14526.9000,0.0000,14526.9000,0.5683,3850.3253,0.0000,3850.3253,27.7571,0.0000,10676.5747,10676.5747,9.2205,7.2330,8.2268,8.2268,2.5989,38983.9484,8.2268,6.8287,7.8539,7.5277,1.8282,14625.7895,7.8539,6.6962,7.5838,7.2751,1.5139,10597.5720,10.1708,794.7603,-38293.9000,64207.3098
