Time,building1_htg_clg:EFT [C],building1_htg_clg:ExFT [C],building1_htg_clg:Q_htg [W],building1_htg_clg:Q_clg [W],building1_htg_clg:Q_net [W],building1_htg_clg:M_flow [kg/s],building1_htg_clg:P_hp_htg [W],building1_htg_clg:P_hp_clg [W],building1_htg_clg:P_hp_tot [W],building1_htg_clg:P_pump [W],building1_htg_clg:Q_src_clg [W],building1_htg_clg:Q_src_htg [W],building1_htg_clg:Q_src_het [W],building1_dhw:EFT [C],building1_dhw:ExFT [C],building1_dhw:Q_htg [W],building1_dhw:Q_clg [W],building1_dhw:Q_net [W],building1_dhw:M_flow [kg/s],building1_dhw:P_hp_htg [W],building1_dhw:P_hp_clg [W],building1_dhw:P_hp_tot [W],building1_dhw:P_pump [W],building1_dhw:Q_src_clg [W],building1_dhw:Q_src_htg [W],building1_dhw:Q_src_het [W],building2_htg_clg:EFT [C],building2_htg_clg:ExFT [C],building2_htg_clg:Q_htg [W],building2_htg_clg:Q_clg [W],building2_htg_clg:Q_net [W],building2_htg_clg:M_flow [kg/s],building2_htg_clg:P_hp_htg [W],building2_htg_clg:P_hp_clg [W],building2_htg_clg:P_hp_tot [W],building2_htg_clg:P_pump [W],building2_htg_clg:Q_src_clg [W],building2_htg_clg:Q_src_htg [W],building2_htg_clg:Q_src_het [W],building2_dhw:EFT [C],building2_dhw:ExFT [C],building2_dhw:Q_htg [W],building2_dhw:Q_clg [W],building2_dhw:Q_net [W],building2_dhw:M_flow [kg/s],building2_dhw:P_hp_htg [W],building2_dhw:P_hp_clg [W],building2_dhw:P_hp_tot [W],building2_dhw:P_pump [W],building2_dhw:Q_src_clg [W],building2_dhw:Q_src_htg [W],building2_dhw:Q_src_het [W],building3_htg_clg:EFT [C],building3_htg_clg:ExFT [C],building3_htg_clg:Q_htg [W],building3_htg_clg:Q_clg [W],building3_htg_clg:Q_net [W],building3_htg_clg:M_flow [kg/s],building3_htg_clg:P_hp_htg [W],building3_htg_clg:P_hp_clg [W],building3_htg_clg:P_hp_tot [W],building3_htg_clg:P_pump [W],building3_htg_clg:Q_src_clg [W],building3_htg_clg:Q_src_htg [W],building3_htg_clg:Q_src_het [W],building3_dhw:EFT [C],building3_dhw:ExFT [C],building3_dhw:Q_htg [W],building3_dhw:Q_clg [W],building3_dhw:Q_net [W],building3_dhw:M_flow [kg/s],building3_dhw:P_hp_htg [W],building3_dhw:P_hp_clg [W],building3_dhw:P_hp_tot [W],building3_dhw:P_pump [W],building3_dhw:Q_src_clg [W],building3_dhw:Q_src_htg [W],building3_dhw:Q_src_het [W],ghe1:EFT [C],ghe1:ExFT [C],ghe1:MFT [C],ghe1:Q [W/m],ghe1:Q_tot [W],ghe2:EFT [C],ghe2:ExFT [C],ghe2:MFT [C],ghe2:Q [W/m],ghe2:Q_tot [W],ghe3:EFT [C],ghe3:ExFT [C],ghe3:MFT [C],ghe3:Q [W/m],ghe3:Q_tot [W],hp_pir1:EFT [C],hp_pir1:ExFT [C],hp_pir1:MFT [C],hp_pir1:Q [W/m],hp_pir1:M_flow [kg/s],hp_pir2:EFT [C],hp_pir2:ExFT [C],hp_pir2:MFT [C],hp_pir2:Q [W/m],hp_pir2:M_flow [kg/s],hp_pir3:EFT [C],hp_pir3:ExFT [C],hp_pir3:MFT [C],hp_pir3:Q [W/m],hp_pir3:M_flow [kg/s],hp_pir4:EFT [C],hp_pir4:ExFT [C],hp_pir4:MFT [C],hp_pir4:Q [W/m],hp_pir4:M_flow [kg/s],hp_pir5:EFT [C],hp_pir5:ExFT [C],hp_pir5:MFT [C],hp_pir5:Q [W/m],hp_pir5:M_flow [kg/s],hp_pir6:EFT [C],hp_pir6:ExFT [C],hp_pir6:MFT [C],hp_pir6:Q [W/m],hp_pir6:M_flow [kg/s],hp_pir7:EFT [C],hp_pir7:ExFT [C],hp_pir7:MFT [C],hp_pir7:Q [W/m],hp_pir7:M_flow [kg/s],hp_pir8:EFT [C],hp_pir8:ExFT [C],hp_pir8:MFT [C],hp_pir8:Q [W/m],hp_pir8:M_flow [kg/s],hp_pir9:EFT [C],hp_pir9:ExFT [C],hp_pir9:MFT [C],hp_pir9:Q [W/m],hp_pir9:M_flow [kg/s],hp_por1:EFT [C],hp_por1:ExFT [C],hp_por1:MFT [C],hp_por1:Q [W/m],hp_por1:M_flow [kg/s],hp_por2:EFT [C],hp_por2:ExFT [C],hp_por2:MFT [C],hp_por2:Q [W/m],hp_por2:M_flow [kg/s],hp_por3:EFT [C],hp_por3:ExFT [C],hp_por3:MFT [C],hp_por3:Q [W/m],hp_por3:M_flow [kg/s],hp_por4:EFT [C],hp_por4:ExFT [C],hp_por4:MFT [C],hp_por4:Q [W/m],hp_por4:M_flow [kg/s],hp_por5:EFT [C],hp_por5:ExFT [C],hp_por5:MFT [C],hp_por5:Q [W/m],hp_por5:M_flow [kg/s],hp_por6:EFT [C],hp_por6:ExFT [C],hp_por6:MFT [C],hp_por6:Q [W/m],hp_por6:M_flow [kg/s],hp_por7:EFT [C],hp_por7:ExFT [C],hp_por7:MFT [C],hp_por7:Q [W/m],hp_por7:M_flow [kg/s],hp_por8:EFT [C],hp_por8:ExFT [C],hp_por8:MFT [C],hp_por8:Q [W/m],hp_por8:M_flow [kg/s],hp_por9:EFT [C],hp_por9:ExFT [C],hp_por9:MFT [C],hp_por9:Q [W/m],hp_por9:M_flow [kg/s],Network:M_flow [kg/s],Network:P_pump [W],Network:Q_net_bldg [W],Network:Q_net_ghe [W]
5442.0000,15.2186,21.6384,0.0000,287186.7000,-287186.7000,13.5722,0.0000,48880.6745,48880.6745,668.0163,336067.3745,0.0000,-336067.3745,21.6441,16.1101,11073.3000,0.0000,11073.3000,-0.4015,2502.6135,0.0000,2502.6135,17.6792,0.0000,8570.6865,8570.6865,14.9231,20.6134,0.0000,82439.4000,-82439.4000,4.3803,0.0000,13697.4338,13697.4338,214.7222,96136.8338,0.0000,-96136.8338,20.7513,15.2334,778.9000,0.0000,778.9000,-0.0282,177.7947,0.0000,177.7947,1.2574,0.0000,601.1053,601.1053,14.9561,20.4812,0.0000,30625.8000,-30625.8000,1.6811,0.0000,5200.4232,5200.4232,82.2048,35826.2232,0.0000,-35826.2232,20.5072,14.9939,778.9000,0.0000,778.9000,-0.0282,178.2889,0.0000,178.2889,1.2618,0.0000,600.6111,600.6111,21.6507,15.2088,18.4298,5.8820,238220.1648,20.7574,14.8976,17.8275,4.8155,115572.3549,21.3666,14.8932,18.1299,5.3197,111712.7162,21.6384,21.6441,21.6412,-2.8919,10.5286,21.6441,21.6507,21.6474,-2.7931,10.1271,21.6507,21.7955,21.7231,-1.4277,0.5393,20.7430,20.7513,20.7471,-2.9672,4.9196,20.7513,20.7611,20.7562,-2.8139,4.8913,20.4812,20.6753,20.5782,-0.7475,-0.2222,20.4812,20.5072,20.4942,-2.7626,1.4590,20.5072,20.5188,20.5130,-2.4155,1.4307,21.6384,21.7651,21.7017,-1.7876,-3.0436,15.2482,15.2552,15.2517,-3.5801,-10.5075,15.2023,15.2139,15.2081,-3.7878,-10.1060,14.9231,15.0821,15.0026,-1.5053,-0.5182,14.9149,14.9231,14.9190,-2.9478,-4.8985,14.8976,14.9130,14.9053,-3.1362,-4.8703,14.8976,14.9150,14.9063,-0.0935,0.2432,14.9319,14.9630,14.9474,-3.2594,-1.4379,14.8932,14.9306,14.9119,-3.8366,-1.4097,14.8932,15.0929,14.9931,-2.4440,3.0646,39.3471,3074.6359,-387620.8000,465505.2359
5443.0000,15.0441,21.4600,0.0000,276133.5000,-276133.5000,13.0498,0.0000,46799.6675,46799.6675,641.2726,322933.1675,0.0000,-322933.1675,21.4644,15.9337,11070.4000,0.0000,11070.4000,-0.4014,2506.9042,0.0000,2506.9042,17.7258,0.0000,8563.4958,8563.4958,14.7446,20.4326,0.0000,66147.1000,-66147.1000,3.5146,0.0000,10960.2390,10960.2390,172.1075,77107.3390,0.0000,-77107.3390,20.6710,15.1547,610.6000,0.0000,610.6000,-0.0221,139.5048,0.0000,139.5048,0.9887,0.0000,471.0952,471.0952,14.8060,20.3297,0.0000,28841.6000,-28841.6000,1.5832,0.0000,4888.2135,4888.2135,77.3871,33729.8135,0.0000,-33729.8135,20.3505,14.8402,610.6000,0.0000,610.6000,-0.0221,140.0163,0.0000,140.0163,0.9918,0.0000,470.5837,470.5837,21.4699,15.0515,18.2607,5.4101,219110.1198,20.6680,14.7239,17.6960,4.5094,108225.0495,21.2436,14.7303,17.9870,4.9411,103764.0413,21.4600,21.4644,21.4622,-2.1784,10.1317,21.4644,21.4699,21.4672,-2.1931,9.7303,21.4699,21.6092,21.5395,-2.2335,0.8793,20.6681,20.6710,20.6695,-0.9547,4.3939,20.6710,20.6750,20.6730,-1.0223,4.3718,20.3297,20.5805,20.4551,-1.5045,-0.3487,20.3297,20.3505,20.3401,-1.8779,1.2345,20.3505,20.3613,20.3559,-1.9136,1.2124,21.4600,21.6101,21.5351,-2.0295,-2.9181,15.0788,15.0831,15.0810,-2.0788,-10.1162,15.0370,15.0435,15.0403,-2.0442,-9.7147,14.7446,14.8884,14.8165,-2.2647,-0.8638,14.7378,14.7446,14.7412,-2.1646,-4.3784,14.7239,14.7357,14.7298,-2.1366,-4.3563,14.7239,14.8927,14.8083,-1.2010,0.3643,14.7556,14.7802,14.7679,-2.1855,-1.2189,14.7303,14.7540,14.7422,-2.0671,-1.1968,14.7303,14.9099,14.8201,-2.1055,2.9336,36.3445,2840.0124,-358830.6000,431099.2106
5444.0000,14.7148,21.1233,0.0000,204521.1000,-204521.1000,9.6655,0.0000,34386.7845,34386.7845,474.4042,238907.8845,0.0000,-238907.8845,21.1342,15.6094,11092.7000,0.0000,11092.7000,-0.4022,2521.1790,0.0000,2521.1790,17.8011,0.0000,8571.5210,8571.5210,14.3922,20.0759,0.0000,39047.8000,-39047.8000,2.0748,0.0000,6435.5795,6435.5795,101.5194,45483.3795,0.0000,-45483.3795,20.4526,14.9404,663.4000,0.0000,663.4000,-0.0241,151.9459,0.0000,151.9459,1.0753,0.0000,511.4541,511.4541,14.5233,20.0441,0.0000,26889.1000,-26889.1000,1.4760,0.0000,4541.3835,4541.3835,72.1332,31430.4835,0.0000,-31430.4835,20.0929,14.5875,663.4000,0.0000,663.4000,-0.0241,152.5766,0.0000,152.5766,1.0797,0.0000,510.8234,510.8234,21.1475,14.6221,17.8848,3.9667,160649.3994,20.4518,14.3272,17.3895,3.3507,80417.0662,21.0401,14.2796,17.6599,3.6986,77670.7680,21.1233,21.1342,21.1288,-4.0427,7.5903,21.1342,21.1475,21.1409,-3.9559,7.1881,21.1475,21.3771,21.2623,-3.3641,0.8051,20.4397,20.4526,20.4462,-2.7139,2.8799,20.4526,20.4682,20.4604,-2.5841,2.8558,20.0441,20.3667,20.2054,-3.0313,-0.5484,20.0441,20.0929,20.0685,-3.2956,0.9276,20.0929,20.1161,20.1045,-3.0522,0.9036,21.1233,21.4424,21.2828,-3.0624,-2.0751,14.6969,14.7093,14.7031,-4.5782,-7.5741,14.6245,14.6457,14.6351,-4.9079,-7.1719,14.3922,14.6442,14.5182,-3.6173,-0.7889,14.3713,14.3922,14.3818,-4.3552,-2.8637,14.3272,14.3665,14.3469,-4.6393,-2.8396,14.3272,14.6700,14.4986,-3.7558,0.5646,14.3650,14.4325,14.3987,-4.4729,-0.9114,14.2796,14.3590,14.3193,-5.1216,-0.8873,14.2796,14.7347,14.5071,-3.7952,2.0914,26.4439,2066.3665,-258038.5000,318737.2336
5445.0000,14.4767,20.8799,0.0000,194057.7000,-194057.7000,9.1710,0.0000,32440.8670,32440.8670,449.1368,226498.5670,0.0000,-226498.5670,20.8884,15.3680,9374.2000,0.0000,9374.2000,-0.3399,2136.4792,0.0000,2136.4792,15.1056,0.0000,7237.7208,7237.7208,14.1670,19.8480,0.0000,27619.6000,-27619.6000,1.4675,0.0000,4536.8473,4536.8473,71.6997,32156.4473,0.0000,-32156.4473,20.3629,14.8524,427.2000,0.0000,427.2000,-0.0155,97.9470,0.0000,97.9470,0.6944,0.0000,329.2530,329.2530,14.2775,19.7960,0.0000,24814.4000,-24814.4000,1.3621,0.0000,4178.5357,4178.5357,66.5429,28992.9357,0.0000,-28992.9357,19.8502,14.3494,427.2000,0.0000,427.2000,-0.0155,98.5303,0.0000,98.5303,0.6976,0.0000,328.6697,328.6697,20.8989,14.4341,17.6665,3.5800,144991.9932,20.3171,14.1229,17.2200,3.0872,74093.1009,20.8415,14.0942,17.4678,3.3628,70619.2850,20.8799,20.8884,20.8841,-2.9706,7.1955,20.8884,20.8989,20.8936,-3.0020,6.8556,20.8989,21.0752,20.9870,-3.3397,1.0407,20.3572,20.3629,20.3601,-1.0573,2.5082,20.3629,20.3708,20.3669,-1.1470,2.4927,19.7960,20.0973,19.9466,-3.1417,-0.6085,19.7960,19.8502,19.8231,-2.9804,0.7536,19.8502,19.8774,19.8638,-2.9231,0.7381,20.8799,21.2017,21.0408,-2.9398,-1.9755,14.4756,14.4834,14.4795,-2.7166,-7.1837,14.4198,14.4313,14.4255,-2.5473,-6.8437,14.1670,14.3389,14.2529,-3.2199,-1.0289,14.1521,14.1670,14.1596,-2.7002,-2.4964,14.1229,14.1478,14.1353,-2.5712,-2.4809,14.1229,14.3746,14.2488,-3.0332,0.6204,14.1449,14.1962,14.1706,-2.7717,-0.7418,14.0942,14.1406,14.1174,-2.4547,-0.7263,14.0942,14.4523,14.2733,-2.8407,1.9873,23.9946,1874.9682,-236263.1000,289704.3792
5446.0000,14.2455,20.6437,0.0000,166146.5000,-166146.5000,7.8519,0.0000,27621.6064,27621.6064,383.9262,193768.1064,0.0000,-193768.1064,20.6532,15.1372,9162.7000,0.0000,9162.7000,-0.3323,2093.8410,0.0000,2093.8410,14.8105,0.0000,7068.8590,7068.8590,13.9365,19.6149,0.0000,16352.1000,-16352.1000,0.8688,0.0000,2676.9804,2676.9804,42.4096,19029.0804,0.0000,-19029.0804,20.2840,14.7749,334.0000,0.0000,334.0000,-0.0121,76.6480,0.0000,76.6480,0.5435,0.0000,257.3520,257.3520,14.0555,19.5719,0.0000,22162.5000,-22162.5000,1.2166,0.0000,3722.1725,3722.1725,59.4136,25884.6725,0.0000,-25884.6725,19.6350,14.1383,334.0000,0.0000,334.0000,-0.0121,77.2291,0.0000,77.2291,0.5471,0.0000,256.7709,256.7709,20.6649,14.1835,17.4242,2.9569,119755.7532,20.1799,13.8737,17.0268,2.5893,62142.7971,20.6561,13.8455,17.2508,2.7964,58724.6528,20.6437,20.6532,20.6484,-2.8625,6.1848,20.6532,20.6649,20.6590,-2.8492,5.8525,20.6649,20.8188,20.7419,-2.9771,1.0621,20.2771,20.2840,20.2805,-0.9782,1.9309,20.2840,20.2926,20.2883,-0.9668,1.9188,19.5719,19.8400,19.7059,-2.9226,-0.6361,19.5719,19.6350,19.6035,-2.6690,0.5805,19.6350,19.6663,19.6506,-2.5912,0.5684,20.6437,20.9936,20.8186,-2.6989,-1.6672,14.2339,14.2436,14.2387,-2.9238,-6.1755,14.1664,14.1825,14.1744,-3.0485,-5.8432,13.9365,14.0887,14.0126,-2.9185,-1.0528,13.9163,13.9365,13.9264,-2.8321,-1.9216,13.8737,13.9108,13.8923,-2.9515,-1.9095,13.8737,14.1185,13.9961,-3.0676,0.6454,13.9208,13.9844,13.9526,-2.6491,-0.5712,13.8455,13.9161,13.8808,-2.8739,-0.5591,13.8455,14.2526,14.0490,-2.7245,1.6764,19.8525,1551.3035,-194830.4000,240623.2031
5447.0000,14.0562,20.4503,0.0000,152104.3000,-152104.3000,7.1883,0.0000,25173.3789,25173.3789,350.9387,177277.6789,0.0000,-177277.6789,20.4589,14.9465,9182.6000,0.0000,9182.6000,-0.3330,2103.0435,0.0000,2103.0435,14.8870,0.0000,7079.5565,7079.5565,13.7625,19.4389,0.0000,12807.6000,-12807.6000,0.6805,0.0000,2091.4558,2091.4558,33.1853,14899.0558,0.0000,-14899.0558,20.1562,14.6496,339.2000,0.0000,339.2000,-0.0123,77.9561,0.0000,77.9561,0.5525,0.0000,261.2439,261.2439,13.8661,19.3807,0.0000,18807.7000,-18807.7000,1.0324,0.0000,3151.7805,3151.7805,50.4073,21959.4805,0.0000,-21959.4805,19.4477,13.9547,339.2000,0.0000,339.2000,-0.0123,78.6050,0.0000,78.6050,0.5572,0.0000,260.5950,260.5950,20.4696,14.0052,17.2374,2.6299,106509.8102,20.0386,13.7108,16.8747,2.3169,55604.8969,20.4890,13.6753,17.0822,2.4948,52390.4662,20.4503,20.4589,20.4546,-2.3577,5.6534,20.4589,20.4696,20.4642,-2.3695,5.3204,20.4696,20.6010,20.5353,-2.5114,1.0486,20.1436,20.1562,20.1499,-1.5944,1.7291,20.1562,20.1714,20.1638,-1.5203,1.7168,19.3807,19.6324,19.5066,-2.4244,-0.5615,19.3807,19.4477,19.4142,-2.3020,0.4709,19.4477,19.4816,19.4647,-2.2628,0.4586,20.4503,20.7900,20.6202,-2.4135,-1.5349,14.0507,14.0588,14.0547,-2.2390,-5.6479,13.9814,13.9945,13.9879,-2.2690,-5.3149,13.7625,13.8837,13.8231,-2.3052,-1.0431,13.7458,13.7625,13.7542,-2.0967,-1.7236,13.7108,13.7393,13.7251,-2.0360,-1.7113,13.7108,13.9137,13.8122,-2.2370,0.5670,13.7449,13.8081,13.7765,-2.1435,-0.4654,13.6753,13.7392,13.7073,-2.1121,-0.4531,13.6753,14.0468,13.8611,-2.2865,1.5404,17.7685,1388.4584,-173858.6000,214505.1733
5448.0000,13.8825,20.2728,0.0000,133775.6000,-133775.6000,6.3221,0.0000,22048.9925,22048.9925,308.2645,155824.5925,0.0000,-155824.5925,20.2818,14.7727,9154.1000,0.0000,9154.1000,-0.3319,2100.7821,0.0000,2100.7821,14.8777,0.0000,7053.3179,7053.3179,13.5964,19.2709,0.0000,10466.9000,-10466.9000,0.5561,0.0000,1705.1810,1705.1810,27.1012,12172.0810,0.0000,-12172.0810,20.0141,14.5101,335.6000,0.0000,335.6000,-0.0122,77.2559,0.0000,77.2559,0.5476,0.0000,258.3441,258.3441,13.7141,19.2274,0.0000,14651.2000,-14651.2000,0.8042,0.0000,2450.9680,2450.9680,39.2593,17102.1680,0.0000,-17102.1680,19.2978,13.8077,335.6000,0.0000,335.6000,-0.0122,77.9092,0.0000,77.9092,0.5526,0.0000,257.6908,257.6908,20.2929,13.8154,17.0541,2.2597,91518.8775,19.9064,13.5374,16.7219,1.9997,47991.9099,20.3537,13.4796,16.9167,2.1582,45323.0928,20.2728,20.2818,20.2773,-2.1579,4.9601,20.2818,20.2929,20.2873,-2.1528,4.6282,20.2929,20.4175,20.3552,-2.1916,0.9651,19.9983,20.0141,20.0062,-1.7531,1.5212,20.0141,20.0334,20.0238,-1.7085,1.5091,19.2274,19.4752,19.3513,-1.8921,-0.4446,19.2274,19.2978,19.2626,-1.8480,0.3596,19.2978,19.3336,19.3157,-1.8160,0.3475,20.2728,20.6139,20.4434,-2.1517,-1.3620,13.8737,13.8826,13.8781,-2.1493,-4.9584,13.7941,13.8092,13.8016,-2.2667,-4.6265,13.5964,13.7131,13.6548,-2.0500,-0.9633,13.5781,13.5964,13.5873,-2.0325,-1.5195,13.5374,13.5706,13.5540,-2.0827,-1.5073,13.5374,13.7640,13.6507,-1.9677,0.4463,13.5763,13.6520,13.6141,-1.9775,-0.3579,13.4796,13.5681,13.5239,-2.2314,-0.3457,13.4796,13.8821,13.6808,-2.1932,1.3637,15.3241,1197.4460,-149068.4000,184833.8803
5449.0000,13.7403,20.1276,0.0000,126457.3000,-126457.3000,5.9763,0.0000,20772.9724,20772.9724,291.0679,147230.2724,0.0000,-147230.2724,20.1354,14.6291,9161.9000,0.0000,9161.9000,-0.3322,2106.1262,0.0000,2106.1262,14.9242,0.0000,7055.7738,7055.7738,13.4644,19.1374,0.0000,9583.6000,-9583.6000,0.5092,0.0000,1558.3764,1558.3764,24.7976,11141.9764,0.0000,-11141.9764,19.8810,14.3796,331.0000,0.0000,331.0000,-0.0120,76.3151,0.0000,76.3151,0.5410,0.0000,254.6849,254.6849,13.5856,19.0977,0.0000,11463.5000,-11463.5000,0.6293,0.0000,1914.9200,1914.9200,30.7128,13378.4200,0.0000,-13378.4200,19.1735,13.6860,331.0000,0.0000,331.0000,-0.0120,76.9552,0.0000,76.9552,0.5461,0.0000,254.0448,254.0448,20.1453,13.6918,16.9185,2.0769,84114.1063,19.7941,13.4169,16.6055,1.8471,44330.4132,20.2347,13.3465,16.7906,1.9951,41897.2325,20.1276,20.1354,20.1315,-1.7776,4.6671,20.1354,20.1453,20.1404,-1.7919,4.3349,20.1453,20.2540,20.1997,-1.8952,0.9556,19.8658,19.8810,19.8734,-1.6204,1.4649,19.8810,19.9001,19.8906,-1.6256,1.4528,19.0977,19.3533,19.2255,-1.5360,-0.3494,19.0977,19.1735,19.1356,-1.5504,0.2798,19.1735,19.2119,19.1927,-1.5022,0.2678,20.1276,20.4440,20.2858,-1.9198,-1.3091,13.7427,13.7498,13.7462,-1.6102,-4.6692,13.6633,13.6748,13.6690,-1.6183,-4.3369,13.4644,13.5629,13.5136,-1.7213,-0.9577,13.4496,13.4644,13.4570,-1.5901,-1.4669,13.4169,13.4419,13.4294,-1.5219,-1.4549,13.4169,13.6386,13.5278,-1.5018,0.3474,13.4412,13.5203,13.4807,-1.6280,-0.2819,13.3465,13.4303,13.3884,-1.6529,-0.2699,13.3465,13.7064,13.5264,-1.8815,1.3071,14.1828,1108.2623,-137680.5000,170341.7521
5450.0000,13.6211,20.0059,0.0000,114345.3000,-114345.3000,5.4039,0.0000,18730.8128,18730.8128,262.9446,133076.1128,0.0000,-133076.1128,20.0132,14.5092,9190.1000,0.0000,9190.1000,-0.3333,2115.6047,0.0000,2115.6047,14.9983,0.0000,7074.4953,7074.4953,13.3625,19.0344,0.0000,10655.3000,-10655.3000,0.5662,0.0000,1730.1757,1730.1757,27.5561,12385.4757,0.0000,-12385.4757,19.7029,14.2049,342.3000,0.0000,342.3000,-0.0124,79.0851,0.0000,79.0851,0.5605,0.0000,263.2149,263.2149,13.4795,18.9907,0.0000,8883.0000,-8883.0000,0.4876,0.0000,1482.1008,1482.1008,23.7963,10365.1008,0.0000,-10365.1008,19.0654,13.5800,342.3000,0.0000,342.3000,-0.0124,79.6853,0.0000,79.6853,0.5657,0.0000,262.6147,262.6147,20.0224,13.5696,16.7960,1.8742,75904.0161,19.6592,13.3223,16.4907,1.6565,39755.4365,20.1077,13.2292,16.6684,1.7980,37758.5941,20.0059,20.0132,20.0095,-1.4899,4.2089,20.0132,20.0224,20.0178,-1.4973,3.8756,20.0224,20.1245,20.0735,-1.5409,0.8259,19.6811,19.7029,19.6920,-2.2075,1.3920,19.7029,19.7293,19.7161,-2.1239,1.3796,18.9907,19.2679,19.1293,-1.1800,-0.2469,18.9907,19.0654,19.0280,-1.3166,0.2407,19.0654,19.1048,19.0851,-1.3166,0.2283,20.0059,20.2992,20.1526,-1.6261,-1.1950,13.6309,13.6376,13.6343,-1.3694,-4.2124,13.5439,13.5555,13.5497,-1.4584,-3.8792,13.3625,13.4494,13.4059,-1.3182,-0.8294,13.3504,13.3625,13.3565,-1.2316,-1.3956,13.3223,13.3428,13.3325,-1.1874,-1.3831,13.3223,13.5537,13.4380,-1.1015,0.2434,13.3271,13.4055,13.3663,-1.3994,-0.2442,13.2292,13.3136,13.2714,-1.4305,-0.2318,13.2292,13.5629,13.3961,-1.5919,1.1914,12.8652,1005.3018,-124008.9000,153418.0467
5451.0000,13.5109,19.8934,0.0000,103351.6000,-103351.6000,4.8843,0.0000,16886.2738,16886.2738,237.4791,120237.8738,0.0000,-120237.8738,19.9008,14.3990,9158.0000,0.0000,9158.0000,-0.3321,2110.9749,0.0000,2110.9749,14.9696,0.0000,7047.0251,7047.0251,13.2510,18.9216,0.0000,8395.5000,-8395.5000,0.4461,0.0000,1361.1286,1361.1286,21.7032,9756.6286,0.0000,-9756.6286,19.6241,14.1276,333.7000,0.0000,333.7000,-0.0121,77.1696,0.0000,77.1696,0.5477,0.0000,256.5304,256.5304,13.4033,18.9138,0.0000,7248.0000,-7248.0000,0.3979,0.0000,1208.2850,1208.2850,19.4144,8456.2850,0.0000,-8456.2850,18.9853,13.5014,333.7000,0.0000,333.7000,-0.0121,77.7581,0.0000,77.7581,0.5523,0.0000,255.9419,255.9419,19.9102,13.4484,16.6793,1.6529,66944.0835,19.5706,13.1982,16.3844,1.4671,35209.3567,20.0197,13.0885,16.5541,1.5957,33509.3490,19.8934,19.9008,19.8971,-1.3755,3.8028,19.9008,19.9102,19.9055,-1.3733,3.4708,19.9102,20.0078,19.9590,-1.3996,0.7848,19.6141,19.6241,19.6191,-0.8981,1.2309,19.6241,19.6386,19.6313,-1.0408,1.2188,18.9138,19.1830,19.0484,-0.9940,-0.2138,18.9138,18.9853,18.9495,-0.9659,0.1841,18.9853,19.0244,19.0048,-0.9875,0.1720,19.8934,20.1780,20.0357,-1.4292,-1.0815,13.5212,13.5284,13.5248,-1.3394,-3.8077,13.4245,13.4373,13.4309,-1.4521,-3.4756,13.2510,13.3432,13.2971,-1.3317,-0.7896,13.2357,13.2510,13.2433,-1.3835,-1.2357,13.1982,13.2269,13.2125,-1.4663,-1.2236,13.1982,13.4861,13.3421,-1.1752,0.2090,13.2248,13.3117,13.2682,-1.2017,-0.1889,13.0885,13.2059,13.1472,-1.5173,-0.1768,13.0885,13.4490,13.2688,-1.5545,1.0767,11.4055,891.2388,-109169.7000,135662.7893
5452.0000,13.4537,19.8350,0.0000,125055.1000,-125055.1000,5.9100,0.0000,20405.0493,20405.0493,287.1428,145460.1493,0.0000,-145460.1493,19.8383,14.3378,9158.0000,0.0000,9158.0000,-0.3321,2112.5143,0.0000,2112.5143,14.9914,0.0000,7045.4857,7045.4857,13.2199,18.8902,0.0000,8493.4000,-8493.4000,0.4513,0.0000,1376.4101,1376.4101,21.9467,9869.8101,0.0000,-9869.8101,19.6001,14.1041,333.2000,0.0000,333.2000,-0.0121,77.0758,0.0000,77.0758,0.5474,0.0000,256.1242,256.1242,13.3163,18.8261,0.0000,5934.8000,-5934.8000,0.3258,0.0000,988.4211,988.4211,15.8958,6923.2211,0.0000,-6923.2211,18.9192,13.4367,333.2000,0.0000,333.2000,-0.0121,77.7033,0.0000,77.7033,0.5520,0.0000,255.4967,255.4967,19.8428,13.5019,16.6724,1.9115,77416.4565,19.5501,13.2094,16.3798,1.7203,41287.5390,19.9415,13.1455,16.5435,1.8438,38720.4286,19.8350,19.8383,19.8367,-0.7472,4.5591,19.8383,19.8428,19.8406,-0.8017,4.2270,19.8428,19.8985,19.8707,-1.0840,1.0616,19.5978,19.6001,19.5989,-0.2619,1.5129,19.6001,19.6042,19.6021,-0.3709,1.5008,18.8261,19.1174,18.9717,-0.9435,-0.1874,18.8261,18.9192,18.8726,-0.9463,0.1384,18.9192,18.9619,18.9405,-0.7940,0.1263,19.8350,20.0331,19.9341,-1.2443,-1.3509,13.5045,13.5056,13.5050,-0.2569,-4.5694,13.4399,13.4392,13.4395,0.0858,-4.2373,13.2199,13.2567,13.2383,-0.7274,-1.0719,13.2171,13.2199,13.2185,-0.3178,-1.5232,13.2094,13.2100,13.2097,-0.0522,-1.5112,13.2094,13.3794,13.2944,-0.5940,0.1771,13.1707,13.2411,13.2059,-0.7705,-0.1487,13.1455,13.1472,13.1464,-0.0282,-0.1366,13.1455,13.2770,13.2113,-0.7121,1.3406,13.3146,1040.4198,-129658.9000,157424.4242
