Hours,HPHtgLd_W,HPClgLd_W
1391,13158.4,0
1392,15792.6,0
1393,15452.8,0
1394,17955.6,0
1395,16982.1,0
1396,18967.7,0
1397,17569.5,0
1398,19456.9,0
1399,9866.3,0
1400,7581,0
1401,2815.4,0
1402,1048,0
1403,600.7,0
1404,274.9,0
1405,677.5,0
1406,61.4,0
1407,17.9,0
1408,17.3,0
1409,105.8,0
1410,1989.7,0
1411,3931,0
1412,4784.1,0
1413,5576.3,0
1414,5867.3,0
1415,13652.4,0
1416,16049.4,0
1417,14669,0
1418,16538.8,0
1419,15284,0
1420,16438.1,0
1421,14980.3,0
1422,16727.1,0
1423,8663.8,0
1424,5820.1,0
1425,950.4,0
1426,192.3,0
1427,0,0
1428,0,751.8
1429,0,673.6
1430,0,1088.8
1431,0,878.7
1432,0,538.9
1433,0,27.8
1434,96.3,0
1435,745.6,0
1436,1170.4,0
1437,1622.1,0
1438,1990.1,0
1439,7032.1,0
1440,8757.7,0
1441,9292.2,0
1442,11041.2,0
1443,10903.1,0
1444,12313.1,0
1445,12000.8,0
1446,13570.7,0
1447,6530.8,0
1448,3698.5,0
1449,417.6,0
1450,13.4,0
1451,0,6.7
1452,0,993.5
1453,0,1743.4
1454,0,2166.9
1455,0,1994.4
1456,0,1366
1457,0,67.5
1458,523.4,0
1459,1548.3,0
1460,2275.8,0
1461,3150.4,0
1462,3722.6,0
1463,11993.7,0
1464,14527.8,0
1465,14443.8,0
1466,16729.8,0
1467,16103.8,0
1468,18424.7,0
1469,17638.7,0
1470,19790.4,0
1471,9674.9,0
1472,5872.4,0
1473,1380.2,0
1474,773.6,0
1475,463.2,0
1476,230.5,2
1477,359.2,474
1478,10.2,1378.8
1479,0,26.2
1480,6.9,0
1481,72.9,0
1482,1635.9,0
