Time (hr),Time (month),Q (Rejection) (W) (before time),Q (Rejection) (W/m) (before time),Tb (C),GHE ExFT (C)
66408.0,91.0,151999.30335935,14.090842167297623,25.571096683051856,27.09786768598704
67152.0,92.0,151999.30335935,14.090842167297623,25.571096683051856,27.09786768598704
67152.0,92.0,101120.34340739516,9.374192955923776,26.137282240875876,27.84342703098967
67872.0,93.0,101120.34340739516,9.374192955923776,26.137282240875876,27.84342703098967
67872.0,93.0,49045.31726095661,4.546664420792334,25.01854276962772,26.15358709723998
68616.0,94.0,49045.31726095661,4.546664420792334,25.01854276962772,26.15358709723998
68616.0,94.0,18663.658250516804,1.730183342029358,23.72825942083779,24.278777815823002
69336.0,95.0,18663.658250516804,1.730183342029358,23.72825942083779,24.278777815823002
69336.0,95.0,2897.3624721708693,0.2685951605994621,22.89476264274149,23.10425638767861
70080.0,96.0,2897.3624721708693,0.2685951605994621,22.89476264274149,23.10425638767861
70080.0,96.0,-11447.118422854222,-1.0611860410009022,22.407910184311874,22.440432174727047
70824.0,97.0,-11447.118422854222,-1.0611860410009022,22.407910184311874,22.440432174727047
70824.0,97.0,1874.4094228201557,0.17376400253238106,21.95218462078892,21.823694285456295
71496.0,98.0,1874.4094228201557,0.17376400253238106,21.95218462078892,21.823694285456295
71496.0,98.0,31885.038938347177,2.9558494101529176,22.193767837846732,22.214807499217574
72240.0,99.0,31885.038938347177,2.9558494101529176,22.193767837846732,22.214807499217574
72240.0,99.0,53068.77686182239,4.919652539483015,22.914441000373614,23.27234062139112
72960.0,100.0,53068.77686182239,4.919652539483015,22.914441000373614,23.27234062139112
72960.0,100.0,89810.13503386146,8.325698932935165,23.484293347262817,24.07997382184007
73704.0,101.0,89810.13503386146,8.325698932935165,23.484293347262817,24.07997382184007
73704.0,101.0,128590.29149453303,11.920748724831574,24.477222984063502,25.48531374896116
74424.0,102.0,128590.29149453303,11.920748724831574,24.477222984063502,25.48531374896116
74424.0,102.0,136019.0120909528,12.609415890506876,25.568004628675943,27.01139055903071
75168.0,103.0,136019.0120909528,12.609415890506876,25.568004628675943,27.01139055903071
75168.0,103.0,151999.30335935,14.090842167297623,25.9336984386968,27.460469441631986
75912.0,104.0,151999.30335935,14.090842167297623,25.9336984386968,27.460469441631986
75912.0,104.0,101120.34340739516,9.374192955923776,26.496081570324314,28.202226360438107
76632.0,105.0,101120.34340739516,9.374192955923776,26.496081570324314,28.202226360438107
76632.0,105.0,49045.31726095661,4.546664420792334,25.37374268565469,26.50878701326695
77376.0,106.0,49045.31726095661,4.546664420792334,25.37374268565469,26.50878701326695
77376.0,106.0,18663.658250516804,1.730183342029358,24.07982039508468,24.630338790069892
78096.0,107.0,18663.658250516804,1.730183342029358,24.07982039508468,24.630338790069892
78096.0,107.0,2897.3624721708693,0.2685951605994621,23.24274176826481,23.45223551320193
78840.0,108.0,2897.3624721708693,0.2685951605994621,23.24274176826481,23.45223551320193
78840.0,108.0,-11447.118422854222,-1.0611860410009022,22.752503306449164,22.785025296864337
79584.0,109.0,-11447.118422854222,-1.0611860410009022,22.752503306449164,22.785025296864337
79584.0,109.0,1874.4094228201557,0.17376400253238106,22.293341109865537,22.164850774532912
80256.0,110.0,1874.4094228201557,0.17376400253238106,22.293341109865537,22.164850774532912
80256.0,110.0,31885.038938347177,2.9558494101529176,22.531885048744243,22.552924710115086
81000.0,111.0,31885.038938347177,2.9558494101529176,22.531885048744243,22.552924710115086
81000.0,111.0,53068.77686182239,4.919652539483015,23.24925586553288,23.607155486550386
81720.0,112.0,53068.77686182239,4.919652539483015,23.24925586553288,23.607155486550386
81720.0,112.0,89810.13503386146,8.325698932935165,23.815973257452853,24.411653732030107
82464.0,113.0,89810.13503386146,8.325698932935165,23.815973257452853,24.411653732030107
82464.0,113.0,128590.29149453303,11.920748724831574,24.80572454334407,25.81381530824173
83184.0,114.0,128590.29149453303,11.920748724831574,24.80572454334407,25.81381530824173
83184.0,114.0,136019.0120909528,12.609415890506876,25.892593053472925,27.33597898382769
83928.0,115.0,136019.0120909528,12.609415890506876,25.892593053472925,27.33597898382769
83928.0,115.0,151999.30335935,14.090842167297623,26.25510380798564,27.781874810920826
84672.0,116.0,151999.30335935,14.090842167297623,26.25510380798564,27.781874810920826
84672.0,116.0,101120.34340739516,9.374192955923776,26.817105312050877,28.52325010216467
85392.0,117.0,101120.34340739516,9.374192955923776,26.817105312050877,28.52325010216467
85392.0,117.0,49045.31726095661,4.546664420792334,25.69663669188872,26.83168101950098
